"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100000154613,239,1977,1981,0,0,NA,NA,NA,NA,5,3,7,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008214097,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2
100010051483,239,1977,1979,0,0,NA,NA,NA,NA,3,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003222043,239,1977,1999,0,0,0,0,0,0,23,133,187,377,810,1539,97,78,81,53,94,12,51,35,36,58,21,2,12,7,18,32,27,NA
100019389912,239,1981,2000,NA,0,0,0,0,0,NA,NA,NA,NA,10,53,8,7,25,26,54,92,92,194,189,30,25,4,9,1,7,13,12,6
100015777276,239,1977,1990,0,0,0,0,NA,NA,14,33,31,36,110,278,150,240,223,42,83,8,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013026488,239,1977,1997,0,0,0,0,0,NA,19,14,10,45,81,169,14,42,28,6,6,10,15,11,16,2,3,6,16,11,8,NA,NA,NA
100010348878,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,NA,NA
100007955014,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100012631094,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,46,6,21,15,4,17,3,8,11,10,19,17,7
100010545340,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,NA,NA,NA
100017243751,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA
100003637960,239,1987,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,18,29,21,5,NA,NA,NA,NA,NA,NA,NA,NA
100002811502,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2
100012362010,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,28,13,2,2,7,19,15,26,30
100012406709,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,8,5,3
100012613319,239,1980,1986,NA,0,0,NA,NA,NA,NA,NA,NA,5,15,45,54,75,70,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008041194,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001566282,239,1977,1997,1,0,0,0,0,NA,14,99,19,64,165,56,57,46,54,68,138,196,29,53,53,9,15,2,1,1,1,NA,NA,NA
100000306744,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011555366,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,23,16,25,12,12,1,2,7,8,16,6,2
100015520081,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100011708291,239,1977,1992,1,1,1,1,NA,NA,15,49,59,112,149,56,79,14,40,46,13,3,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
100006871118,239,1977,1981,0,0,NA,NA,NA,NA,2,2,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013870948,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
100019991879,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001986266,239,1977,1981,0,0,NA,NA,NA,NA,2,11,10,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008135183,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,1,2,4,NA,NA,NA,NA,NA,NA
100020684751,239,1983,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,10,6,2,8,1,15,9,13,20,16,NA,NA,NA,NA,NA,NA,NA
100000993328,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006415994,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,16,8,4,12,NA,NA,NA
100011693544,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,4,4,5,7
100012511957,239,1981,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,9,39,42,64,91,53,97,10,23,13,9,15,20,2,NA,NA,NA,NA,NA,NA
100005198981,239,1992,1994,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA
100001182801,239,1979,1990,NA,0,0,0,NA,NA,NA,NA,7,26,17,35,58,44,12,20,27,8,18,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017479656,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,3,NA
100012441489,239,1986,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,16,34,56,40,6,3,5,NA,NA,NA,NA,NA,NA
100006038236,239,1980,1986,NA,0,0,NA,NA,NA,NA,NA,NA,0,8,17,3,9,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006310783,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100017232713,239,1977,1987,1,1,1,NA,NA,NA,6,17,27,4,14,4,1,10,15,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016087044,239,1977,1992,0,0,0,0,NA,NA,4,32,48,114,249,157,12,12,28,37,68,5,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA
100006690761,239,1983,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,7,11,16,33,34,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018317308,239,1978,1981,NA,0,NA,NA,NA,NA,NA,2,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009084370,239,1977,1979,0,0,NA,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009368978,239,1977,1978,0,0,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013743183,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,8
100011521839,239,1977,1985,0,0,0,NA,NA,NA,8,28,4,17,46,40,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004252631,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016560029,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013761545,239,1985,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011814668,239,1984,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,9,13,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014844342,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA
100005910603,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,27,4,3,9,20,16,6,3
100009384275,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018802932,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008335495,239,1994,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA
100013269591,239,1985,2000,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,15,33,92,20,7,10,23,50,111,25,43,4,5,11,11
100016415741,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100011895086,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013538241,239,1977,1987,0,0,0,NA,NA,NA,10,10,13,16,42,91,14,22,22,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011565390,239,1978,1990,NA,0,0,0,NA,NA,NA,1,14,34,78,70,12,10,18,29,16,26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002255453,239,1977,1992,0,1,1,1,NA,NA,4,22,36,21,39,81,33,39,89,34,22,9,4,7,14,13,NA,NA,NA,NA,NA,NA,NA,NA
100007561799,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,11,15,31,4,3,7,22,19,8,4
100007638337,239,1977,1999,1,1,1,1,1,1,5,35,45,26,7,43,91,17,31,42,9,38,53,13,21,21,45,13,5,17,4,6,6,NA
100003985043,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,12,8,NA
100019379449,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,12,16,21
100016654439,239,1978,1993,NA,0,0,0,0,NA,NA,6,5,19,7,34,6,13,22,6,1,1,1,2,3,5,5,NA,NA,NA,NA,NA,NA,NA
100019870103,239,1977,1979,0,0,NA,NA,NA,NA,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017837084,239,1978,1980,NA,0,NA,NA,NA,NA,NA,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017764758,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA
100007777498,239,1977,1979,0,0,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013876358,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,4,2,1
100006064072,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
100005029161,239,1977,1981,1,1,NA,NA,NA,NA,6,7,10,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008008316,239,1978,1989,NA,0,0,0,NA,NA,NA,9,7,25,16,47,71,110,98,32,50,50,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007857564,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,NA,NA,NA,NA,NA,NA
100020201214,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,11,4,9,4
100016573957,239,1977,2000,1,1,1,1,1,1,23,39,103,112,152,65,19,7,12,8,21,51,85,53,71,83,28,13,3,4,12,19,12,8
100009765421,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3
100012968797,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100016103685,239,1977,1980,0,0,NA,NA,NA,NA,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011663875,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
100014983356,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
100016746232,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,6,3,7,NA,NA,NA
100016284059,239,1979,1984,NA,1,0,NA,NA,NA,NA,NA,0,1,6,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004389938,239,1977,1985,0,0,0,NA,NA,NA,5,36,24,37,64,116,18,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000959173,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,9
100005172278,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004926761,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,4,NA,NA,NA
100008219184,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA
100013351573,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100006626608,239,1978,1990,NA,0,0,0,NA,NA,NA,0,7,22,40,94,8,8,3,12,20,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019581319,239,1988,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,2,5,7,NA,NA,NA,NA,NA,NA,NA
100002466134,239,1978,1990,NA,1,1,1,NA,NA,NA,5,37,38,25,16,37,7,4,1,0,5,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002667462,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,5,11,10,NA
100002260036,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1
100020550911,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019874957,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5
100004952627,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005996601,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019557332,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,NA,NA,NA,NA,NA
100014509282,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006602846,239,1977,1992,0,0,0,0,NA,NA,4,31,15,48,31,81,8,17,33,8,18,4,1,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA
100013456377,239,1977,1981,0,0,NA,NA,NA,NA,1,10,5,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010374410,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA
100013962281,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100019486396,239,1981,1991,NA,0,0,0,NA,NA,NA,NA,NA,NA,7,26,15,26,30,6,17,29,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006274290,239,1979,1981,NA,0,NA,NA,NA,NA,NA,NA,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013185819,239,1995,1998,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,6,NA,NA
100016339021,239,1981,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,15,3,8,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001957423,239,1977,1980,0,0,NA,NA,NA,NA,5,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003419406,239,1977,1987,0,0,0,NA,NA,NA,3,3,8,28,17,40,27,39,42,23,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001255809,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100005877650,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,12
100006105140,239,1979,1981,NA,0,NA,NA,NA,NA,NA,NA,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014809958,239,1996,2000,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,6,2
100006368956,239,1978,1982,NA,0,NA,NA,NA,NA,NA,3,2,6,16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017450039,239,1977,1979,0,0,NA,NA,NA,NA,3,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013896592,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,11,12,8,NA,NA,NA,NA,NA
100002721951,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA
100016037410,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1
100008580888,239,1977,1985,0,0,0,NA,NA,NA,0,3,8,10,27,58,4,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013811697,239,1977,1983,0,0,0,NA,NA,NA,7,22,34,63,181,57,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002592953,239,1977,2000,0,0,0,0,0,0,6,39,39,98,60,140,97,76,11,4,14,11,31,72,31,51,21,41,68,14,29,30,26,32
100018363412,239,1977,1978,0,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003204912,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA
100009743055,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,NA
100020872476,239,1977,1986,0,0,0,NA,NA,NA,2,30,14,8,3,14,2,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002866371,239,1977,1982,0,0,NA,NA,NA,NA,2,8,2,6,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018214838,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001859487,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015250107,239,1977,1982,0,0,NA,NA,NA,NA,2,8,15,27,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016654989,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,4
100011024750,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100018727388,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,8,NA,NA,NA,NA,NA,NA,NA
100017938667,239,1977,1987,0,0,0,NA,NA,NA,10,35,50,111,68,23,4,11,17,18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006441634,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3
100003012745,239,1989,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012730951,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007680959,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,12,2,7,0,5,8,4,6
100013193793,239,1977,1978,0,0,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015547696,239,1986,1999,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,5,19,10,3,17,6,5,8,18,5,2,NA
100001468585,239,1977,1978,0,0,NA,NA,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004962555,239,1978,1987,NA,0,0,NA,NA,NA,NA,0,8,21,53,49,69,111,104,11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010944859,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,8,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005917579,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
