"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100005459533,239,1977,1996,0,0,0,0,0,NA,19,48,70,16,13,29,48,41,80,168,31,27,9,17,35,17,5,3,3,2,NA,NA,NA,NA
100001729722,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,26,33,5,6,6
100010589777,239,1980,1985,NA,0,0,NA,NA,NA,NA,NA,NA,1,6,12,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006199101,239,1977,2000,0,0,0,0,0,0,14,18,30,62,101,185,101,152,185,200,188,122,9,10,14,2,20,16,21,2,8,6,3,6
100006048095,239,1977,1983,0,0,0,NA,NA,NA,4,6,17,9,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013276947,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012462115,239,1977,1982,0,0,NA,NA,NA,NA,4,11,6,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014549792,239,1989,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,14,7,17,8,13,NA,NA,NA,NA,NA
100003144709,239,1979,1991,NA,0,0,0,NA,NA,NA,NA,0,1,14,8,18,17,4,9,6,3,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005742274,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019262971,239,1977,1978,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009243236,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
100009049712,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,10,NA,NA,NA,NA,NA,NA,NA
100013127824,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
100016794765,239,1982,1985,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011636571,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,17,14,21,7,NA
100007169693,239,1977,1987,0,0,1,NA,NA,NA,3,5,10,3,4,12,13,20,12,30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019461388,239,1977,1988,0,0,0,0,NA,NA,10,11,15,4,13,5,3,9,12,27,27,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001610505,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011471364,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,4,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001601259,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA
100011301351,239,1978,2000,NA,0,0,1,1,1,NA,2,35,7,42,26,6,30,15,52,41,26,49,11,8,33,37,37,53,75,67,28,15,1
100006510321,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,6,3,10,15,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100021049088,239,1977,1987,0,0,0,NA,NA,NA,3,14,25,68,17,4,8,23,31,59,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002837239,239,1986,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,15,13,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015828361,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008622550,239,1987,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013054810,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001313851,239,1986,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,13,33,2,6,10,9,NA,NA,NA,NA,NA,NA
100020108912,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,3,1,14,26,10,19,30,9,9,18
100003222423,239,1992,1998,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,4,3,8,10,3,NA,NA
100012751378,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,36,30,47,37,8,7,5,20,7,7,2,1,3
100002818713,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,4,4,5,9,9,1,5,9,9,9
100012921010,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5,8,13,11,5
100010540625,239,1977,2000,0,0,0,0,0,0,24,87,63,175,226,310,58,15,29,25,36,13,25,11,31,29,65,52,30,17,6,2,4,4
100005986900,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100004549929,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,1,0
100010971372,239,1977,1981,0,0,NA,NA,NA,NA,2,5,4,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012267464,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,36,30,53,20,22,3,5,2
100002995727,239,1980,2000,NA,0,0,0,0,0,NA,NA,NA,23,65,106,20,27,9,41,32,4,20,23,2,0,3,3,15,30,24,4,4,4
100013606041,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,8,2,NA
100016470830,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
100014775658,239,1977,1992,0,0,0,0,NA,NA,10,3,6,21,7,38,37,31,17,26,5,3,7,8,12,21,NA,NA,NA,NA,NA,NA,NA,NA
100010483301,239,1977,1986,0,0,0,NA,NA,NA,10,35,55,5,4,3,2,6,12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012646489,239,1977,1982,0,0,NA,NA,NA,NA,4,1,3,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004127780,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA
100002754523,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA
100012371974,239,1977,2000,0,0,0,0,0,0,24,59,109,52,87,124,91,139,234,167,5,8,9,18,2,1,1,7,5,16,19,17,15,14
100002607006,239,1977,1978,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014070155,239,1982,1984,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004850510,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3
100019172539,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
100011321864,239,1977,1979,0,0,NA,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007109936,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100017572132,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,3,1,1
100006714826,239,1991,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,23,12,10,17,19,27,0,NA
100012934067,239,1988,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,40,56,102,54,42,26,17,14,3,5,12
100012125500,239,1996,2000,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,7,2,1
100009099928,239,1977,1995,0,0,0,0,0,NA,12,15,36,9,34,21,2,19,10,14,3,21,7,27,6,1,8,3,6,NA,NA,NA,NA,NA
100011952410,239,1987,1994,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,11,25,28,14,6,3,NA,NA,NA,NA,NA,NA
100010000962,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019696786,239,1977,1989,0,0,0,0,NA,NA,6,10,32,67,46,24,20,26,37,19,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016933633,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013496890,239,1986,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009471855,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,9,5,NA,NA,NA,NA,NA
100010945087,239,1977,1983,0,0,0,NA,NA,NA,7,8,20,24,16,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008150225,239,1984,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,38,39,22,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005304915,239,1977,2000,1,1,1,1,1,1,20,15,35,12,15,72,22,29,18,62,41,60,30,17,12,11,12,9,20,10,19,11,11,9
100018006311,239,1992,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,2,2,NA,NA,NA,NA
100014293325,239,1988,2000,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,32,17,37,12,34,36,52,3,6,7,1,1
100013398507,239,1977,1982,0,0,NA,NA,NA,NA,0,3,11,14,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011468189,239,1986,1989,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005075052,239,1977,1983,0,0,0,NA,NA,NA,1,5,16,8,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018541428,239,1977,1980,1,1,NA,NA,NA,NA,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007907685,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15,20,25,1,1
100007709572,239,1979,1998,NA,0,0,0,0,0,NA,NA,0,30,18,85,140,95,128,160,109,17,12,44,10,26,34,8,11,8,14,19,NA,NA
100014938029,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,4,NA,NA,NA,NA,NA,NA
100010102973,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,15,14,9,5,6,6
100012325452,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,5,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014173009,239,1977,1985,0,0,0,NA,NA,NA,8,9,24,30,41,10,15,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015816199,239,1979,1982,NA,1,NA,NA,NA,NA,NA,NA,3,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001328140,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
100019338528,239,1979,1988,NA,0,0,0,NA,NA,NA,NA,0,1,10,18,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008110220,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,2,1,NA,NA,NA
100019173125,239,1977,1986,0,0,0,NA,NA,NA,5,23,47,10,22,6,7,3,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000906018,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,NA,NA,NA,NA,NA,NA,NA
100010989773,239,1977,1989,0,0,0,0,NA,NA,13,11,25,42,33,17,26,22,25,53,50,58,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016580893,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013777657,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,NA,NA,NA,NA
100010837876,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,5,NA,NA,NA
100019371463,239,1977,1985,0,0,0,NA,NA,NA,1,3,4,3,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007631384,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
100002785061,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,8,4,6,1,NA,NA,NA,NA
100011637884,239,1977,1998,0,1,1,1,1,0,14,36,9,38,75,12,5,21,11,49,80,33,66,45,27,13,16,1,7,5,7,2,NA,NA
100001590502,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,8,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011645306,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,18,11,5,NA,NA,NA,NA,NA,NA
100017351550,239,1984,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,13,3,12,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012947494,239,1980,1986,NA,0,0,NA,NA,NA,NA,NA,NA,1,8,15,3,7,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019716256,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,60,5,38,36,48,21,20,30,46,64,25,20,9
100003509071,239,1977,1984,0,0,0,NA,NA,NA,8,28,18,6,11,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001079751,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003273073,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3
100019661096,239,1992,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,8,5,2,NA,NA,NA,NA
100007987823,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100007352341,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010924391,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
100013190007,239,1982,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014783121,239,1977,1993,0,0,0,0,0,NA,1,4,30,7,24,13,26,8,16,19,12,14,18,23,2,1,3,NA,NA,NA,NA,NA,NA,NA
100008861101,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100007740273,239,1977,1982,0,0,NA,NA,NA,NA,6,13,6,2,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012295763,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,1
100008380671,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,17,2,4,4
100002273803,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,18,1,2
100015321015,239,1994,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
100017830258,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
100017688109,239,1986,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30,11,26,32,3,15,6,6,3,6,2,NA,NA
100001354976,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100005849031,239,1984,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,24,28,22,18,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005600708,239,1990,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020486881,239,1977,1981,0,0,NA,NA,NA,NA,5,14,28,29,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015546262,239,1977,1980,0,0,NA,NA,NA,NA,2,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013059366,239,1985,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,10,4,8,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020792111,239,1977,1985,0,0,0,NA,NA,NA,4,9,18,3,10,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003016762,239,1999,2000,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
100014556114,239,1984,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005048559,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,3,1,3,1
100003737812,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100010354654,239,1986,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011923490,239,1980,1989,NA,0,0,0,NA,NA,NA,NA,NA,4,24,14,24,19,27,14,11,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012374003,239,1980,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020381246,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020011155,239,1977,1989,0,0,0,0,NA,NA,13,17,42,13,7,6,9,10,25,42,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005100559,239,1981,1987,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,9,15,36,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017055564,239,1977,2000,0,0,0,0,0,0,14,22,81,18,16,10,24,30,78,83,63,5,23,57,71,88,19,21,42,8,9,2,1,0
100001381250,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,2,4,1,1
100009282584,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,4,NA,NA,NA
100017536395,239,1978,1984,NA,0,0,NA,NA,NA,NA,1,2,4,9,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003081791,239,1977,1986,0,0,0,NA,NA,NA,10,2,16,23,38,19,26,55,52,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019936021,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100008867230,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA
100007122528,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,15,29,24,30,1,3
100019643566,239,1980,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019780688,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000265629,239,1980,1989,NA,1,1,1,NA,NA,NA,NA,NA,0,4,4,1,12,18,47,53,101,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013482235,239,1989,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000006590,239,1977,1980,0,0,NA,NA,NA,NA,3,2,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000399948,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,NA,NA,NA,NA,NA,NA
