"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100003330624,239,1978,1980,NA,0,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011347642,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,NA
100007722643,239,1977,2000,0,0,0,0,0,0,31,30,10,18,14,15,12,21,63,20,53,30,25,34,22,25,28,35,22,5,8,12,10,4
100007293226,239,1980,1984,NA,0,0,NA,NA,NA,NA,NA,NA,3,7,10,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000809928,239,1977,1981,0,0,NA,NA,NA,NA,1,1,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004439554,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
100007947908,239,1977,1989,0,0,0,0,NA,NA,4,1,7,4,9,12,7,21,31,14,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004099186,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
100005966760,239,1980,1981,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001700514,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,23,28,7,9,7,6,3,3,1
100000714231,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA
100008307316,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001582678,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,NA,NA
100003616004,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,NA,NA,NA,NA,NA
100008939330,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25,45,48,47,15,11,6,2,1
100003332370,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA
100000428250,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,1
100020215216,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,3
100005188788,239,1981,1991,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,9,10,18,18,12,4,3,9,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010730116,239,1984,1992,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,8,2,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA
100009238706,239,1980,1988,NA,0,0,0,NA,NA,NA,NA,NA,9,9,12,18,1,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004192791,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,14,5,5,NA,NA,NA
100014744292,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA
100003637975,239,1977,1992,0,0,0,0,NA,NA,2,1,4,3,19,22,15,14,15,6,9,10,3,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA
100006698668,239,1990,1998,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,11,15,13,17,6,7,3,NA,NA
100013096253,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,0
100011953006,239,1977,1984,0,0,0,NA,NA,NA,26,8,10,4,9,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020156163,239,1977,1984,0,0,0,NA,NA,NA,9,3,14,15,18,15,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019831820,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,3,NA,NA,NA,NA,NA
100019486053,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012348443,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,1
100010255763,239,1979,1983,NA,0,0,NA,NA,NA,NA,NA,5,4,9,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006888911,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,6,6,4,4,1
100008561021,239,1979,1985,NA,0,0,NA,NA,NA,NA,NA,3,8,7,7,5,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015447670,239,1977,1987,0,0,0,NA,NA,NA,3,9,15,6,7,5,6,3,6,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011885621,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,4,3,1
100008943496,239,1977,1987,0,0,0,NA,NA,NA,6,2,20,17,11,14,10,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014041438,239,1977,1989,0,0,0,0,NA,NA,1,1,21,16,12,10,5,8,10,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013654339,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000356829,239,1989,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007591107,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,13,5,NA,NA,NA
100014123537,239,1977,2000,0,0,0,0,0,0,9,57,49,35,66,38,30,37,26,48,10,15,6,29,39,21,6,4,4,6,9,6,3,2
100020786324,239,1983,1984,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019325242,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,9,11,5,2,1
100001876431,239,1979,1980,NA,0,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005803042,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004071447,239,1987,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007152791,239,1982,1996,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,15,27,22,23,13,16,8,10,21,22,12,12,3,3,1,NA,NA,NA,NA
100014980730,239,1983,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009936705,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA
100003514794,239,1984,1992,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,7,13,8,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA
100014257469,239,1977,1980,0,0,NA,NA,NA,NA,0,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018860041,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100016772987,239,1988,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,21,39,31,18,14,15,13,11,NA,NA,NA
100009826421,239,1977,1980,0,0,NA,NA,NA,NA,7,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006912469,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA
100005331944,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,1,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013139870,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,12,5,NA,NA,NA,NA,NA,NA
100000903780,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
100012568549,239,1977,2000,0,0,0,0,0,0,26,8,46,57,103,82,33,44,39,22,17,17,16,31,36,19,15,15,23,17,16,15,9,3
100004517072,239,1977,1980,0,0,NA,NA,NA,NA,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006472075,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
100010190509,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000242448,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,37,43,47,45,29,19,18,18,6,5,3
100014190417,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA
100004064422,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
100009281320,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
100019369225,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020520035,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
100006441987,239,1977,1985,0,0,0,NA,NA,NA,5,2,7,7,7,7,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015841575,239,1977,1993,0,0,0,0,0,NA,51,40,54,21,16,19,28,2,6,15,6,4,2,8,7,6,6,NA,NA,NA,NA,NA,NA,NA
100019384677,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007181530,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,21,16,15,6,4,1
100005814304,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004764016,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA
100016300426,239,1977,2000,0,0,0,0,0,0,26,25,9,26,47,52,37,40,37,28,22,24,45,21,19,23,17,9,21,26,24,14,12,1
100004515714,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016845982,239,1992,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,12,4,2,NA,NA,NA,NA
100005803734,239,1985,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,14,15,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000803548,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,9,1
100016524501,239,1977,1985,0,0,0,NA,NA,NA,1,3,1,1,8,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004533617,239,1977,1985,1,1,1,NA,NA,NA,3,22,10,7,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001861245,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
100004459749,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,NA,NA,NA,NA
100006625431,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007396530,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,15,11,6,NA,NA,NA
100013813449,239,1996,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA
100002326876,239,1977,1991,0,0,0,0,NA,NA,9,16,32,14,9,20,14,31,38,12,2,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007688948,239,1977,1994,0,0,0,0,0,NA,7,18,27,12,29,30,22,7,8,10,22,14,4,14,23,29,23,4,NA,NA,NA,NA,NA,NA
100007357540,239,1977,2000,0,0,0,0,0,0,7,3,47,25,58,35,19,52,25,60,15,19,27,37,69,32,40,43,44,10,6,3,2,2
100003923092,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100012069414,239,1990,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,7,8,NA,NA,NA,NA,NA,NA,NA
100007919963,239,1989,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,8,7,9,3,NA,NA,NA,NA,NA,NA
100012022187,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000133096,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA
100020688698,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,3,NA,NA,NA,NA
100014468207,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,NA
100013247589,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
100007748828,239,1982,2000,NA,1,1,1,1,1,NA,NA,NA,NA,NA,23,11,27,24,22,45,5,5,23,5,11,4,2,18,22,21,10,5,2
100001195149,239,1977,1987,0,0,0,NA,NA,NA,33,8,10,16,12,13,7,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013627051,239,1986,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,17,9,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA
100014191410,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA
100008183866,239,1977,1987,0,0,0,NA,NA,NA,23,20,2,13,30,12,6,2,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020381353,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,7,13,6,3,NA,NA,NA
100000759921,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2
100012364903,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100005086015,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,6,NA,NA
100002054035,239,1977,1989,1,0,0,0,NA,NA,27,49,13,8,10,15,9,4,7,5,12,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013699805,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,19,13,7,21,9,11,6,5,1
100014463965,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,29,26,24,12,11,5
100001036104,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100003708851,239,1977,1983,0,0,0,NA,NA,NA,2,1,1,2,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002441952,239,1977,1995,0,0,0,0,0,NA,63,49,13,9,35,32,42,25,27,15,11,6,4,14,15,8,7,2,4,NA,NA,NA,NA,NA
100006922138,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,NA,NA,NA,NA
100009744494,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
100018615028,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA
100003588113,239,1977,2000,0,0,0,0,0,0,72,30,12,25,20,19,34,9,21,45,26,28,6,30,33,18,19,22,27,17,11,4,3,0
100017160380,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3
100018407217,239,1977,1982,0,0,NA,NA,NA,NA,2,12,11,8,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016333626,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,1
100004673728,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
100007019795,239,1977,1992,0,0,0,0,NA,NA,48,15,26,11,12,16,9,27,36,38,20,7,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA
100015207333,239,1984,1997,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,17,14,31,31,44,37,25,25,36,25,15,5,5,NA,NA,NA
100003839793,239,1977,2000,0,0,0,0,0,0,14,16,17,12,19,22,37,13,26,29,43,20,16,42,23,21,14,8,20,9,7,3,4,3
100011393505,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,4,7,5,4,1
100000111618,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011237460,239,1977,2000,0,0,0,0,0,0,7,22,11,6,33,33,27,36,34,17,7,13,37,18,25,31,19,16,34,21,14,17,18,8
100007750866,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA
100008751379,239,1978,1985,NA,0,0,NA,NA,NA,NA,2,1,4,6,6,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008703003,239,1977,2000,0,0,0,0,0,0,14,26,4,2,39,21,17,3,26,16,38,23,6,30,35,42,25,20,11,4,8,10,6,1
100017296532,239,1977,1978,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012424055,239,1977,1980,0,0,NA,NA,NA,NA,11,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008879489,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,9,10,16,3,NA,NA,NA,NA
100003438697,239,1977,1989,0,0,0,0,NA,NA,39,11,2,2,6,15,21,6,5,5,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019294929,239,1987,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA
100016311144,239,1977,1996,0,0,0,0,0,NA,42,35,36,42,53,30,24,29,22,14,7,14,29,28,20,21,22,24,8,2,NA,NA,NA,NA
100009082702,239,1981,1990,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,15,12,13,6,6,9,9,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003047928,239,1979,1997,NA,0,0,0,0,NA,NA,NA,1,8,11,20,22,30,32,11,15,21,6,3,15,20,12,17,26,25,20,NA,NA,NA
100003716309,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000210900,239,1977,1984,0,0,0,NA,NA,NA,5,2,16,8,7,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004658654,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100020604136,239,1997,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA
100018547726,239,1977,1984,1,1,0,NA,NA,NA,1,13,5,5,5,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005767839,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
100020183084,239,1987,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000884768,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000929154,239,1988,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,18,21,15,19,14,15,6,NA,NA,NA,NA
