"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100018565248,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,NA
100019790856,239,1977,1978,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007410919,239,1979,1989,NA,1,1,0,NA,NA,NA,NA,7,16,11,15,37,16,54,66,12,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007774589,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA
100014497390,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004218665,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
100013135696,239,1977,1985,0,0,0,NA,NA,NA,2,17,23,60,39,22,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015864417,239,1992,1994,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA
100016782575,239,1986,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012575616,239,1977,1985,0,0,0,NA,NA,NA,8,2,11,20,38,34,71,80,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012024167,239,1978,1987,NA,0,0,NA,NA,NA,NA,1,2,15,34,26,18,36,10,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008528101,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012363017,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,18,42,41,33,39,1,5,8,6
100002755364,239,1977,1977,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002129882,239,1997,1999,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA
100004321085,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,15,23,6,0,3,6,3
100003093279,239,1985,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,10,8,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019372012,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,2,2
100016995327,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016535253,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006584036,239,1977,1984,0,0,0,NA,NA,NA,7,17,8,24,6,10,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000118406,239,1983,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,7,5,16,28,15,8,3,2,1,3,1,2,4,NA,NA,NA,NA
100003495947,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,2,9,11,21,4,2,4
100005512039,239,1995,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
100014422925,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,1,1,3,2,6,7,NA,NA,NA,NA
100011474260,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,9,NA,NA,NA,NA,NA,NA
100016808630,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
100010256598,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA
100001915273,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA
100004979880,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
100010640702,239,1977,2000,0,0,0,0,0,0,19,7,9,63,31,13,14,39,61,77,150,115,10,7,13,9,18,4,4,5,9,11,10,7
100020404309,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1
100020893916,239,1981,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,0,21,6,2,8,15,36,6,10,22,8,13,8,0,NA,NA,NA,NA,NA,NA
100013910141,239,1984,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013493220,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,2,10,31,29,48,5,1,5,1,2,2,1,3
100007714746,239,1983,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,36,58,90,33,17,12,4,7,17,12,1,4,10,NA,NA,NA,NA
100015901678,239,1977,1984,0,0,0,NA,NA,NA,7,2,11,30,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000675594,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,2,NA,NA,NA
100009010178,239,1990,1995,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,21,13,5,8,NA,NA,NA,NA,NA
100002654544,239,1978,1993,NA,0,0,0,0,NA,NA,2,4,23,29,11,33,66,52,62,87,36,22,20,19,23,32,NA,NA,NA,NA,NA,NA,NA
100006063943,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012555273,239,1977,1980,0,0,NA,NA,NA,NA,4,11,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002553065,239,1988,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000028437,239,1977,1987,0,0,0,NA,NA,NA,1,1,12,47,36,27,49,92,25,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014614232,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,11,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014514689,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4
100004832562,239,1977,2000,0,0,0,0,0,0,22,40,58,156,148,23,68,132,70,5,42,37,4,22,5,2,7,21,34,45,52,1,1,2
100005176366,239,1983,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009432262,239,1977,1978,0,0,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018220929,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,8,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017633620,239,1990,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,19,7,9,2,4,6,NA,NA,NA,NA
100008204673,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
100004754420,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2
100016732983,239,1977,1987,0,0,0,NA,NA,NA,1,7,1,3,4,2,3,8,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001584664,239,1977,1984,0,0,0,NA,NA,NA,1,1,11,20,5,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013674035,239,1977,1993,1,1,0,0,0,NA,7,25,7,29,19,48,32,6,17,27,44,5,7,3,5,5,9,NA,NA,NA,NA,NA,NA,NA
100007722674,239,1977,1980,0,0,NA,NA,NA,NA,1,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003531932,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,3,5,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011459898,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,5,4
100006194185,239,1982,1994,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,11,9,5,19,44,5,12,22,21,41,2,0,NA,NA,NA,NA,NA,NA
100006591743,239,1977,1979,1,1,NA,NA,NA,NA,3,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002450102,239,1977,1981,0,0,NA,NA,NA,NA,5,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008330984,239,1987,1994,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,3,12,17,4,0,NA,NA,NA,NA,NA,NA
100003496608,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
100004111681,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,NA,NA,NA,NA,NA,NA,NA
100000520511,239,1977,1981,0,0,NA,NA,NA,NA,1,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001479909,239,1977,1996,1,1,1,1,1,NA,8,27,95,328,579,252,329,151,476,292,291,285,327,477,87,93,45,7,17,32,NA,NA,NA,NA
100006653167,239,1984,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14,34,26,42,4,4,2,7,9,1,4,1,NA,NA,NA,NA
100011046677,239,1984,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,9,30,16,33,30,35,12,5,12,16,18,5,12,6,NA,NA
100012132325,239,1983,1985,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019278568,239,1991,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,21,5,6,16,14,13,NA
100000069889,239,1977,2000,0,0,0,0,0,0,22,5,23,16,13,54,107,2,4,28,12,8,16,30,55,84,153,145,184,49,56,38,50,5
100007360862,239,1979,1983,NA,0,0,NA,NA,NA,NA,NA,3,16,8,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015201914,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,15,19,NA,NA,NA,NA,NA,NA
100009166980,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017216733,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA
100004608459,239,1985,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,34,6,2,7,10,7,12,NA,NA,NA,NA,NA,NA,NA
100015196766,239,1977,1983,1,1,1,NA,NA,NA,0,1,6,14,8,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007215150,239,1988,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,8,10,16,NA,NA,NA,NA,NA,NA,NA,NA
100011334902,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,2,NA
100010709320,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4
100003024381,239,1989,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,9,21,NA,NA,NA,NA,NA,NA,NA
100000613550,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,27,20,24,11,6,4
100000881787,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005258156,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,9,8
100006314132,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005229768,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,1,7,17,31,14,5,12
100008915687,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,23,27,37,8,5,4,7,11,3,2,1,1,1
100001467118,239,1987,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,5,13,1,1,0,NA,NA,NA,NA,NA,NA,NA
100021014741,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,6,11,17
100014000670,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA
100012040951,239,1977,1979,0,1,NA,NA,NA,NA,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011510684,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
100017148258,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,4,NA,NA,NA,NA,NA
100002516071,239,1989,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004987303,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA
100004792425,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA
100013142544,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,6,9,2,6,4,9,21
100020790477,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,2,1
100005270932,239,1977,1992,0,0,0,0,NA,NA,9,3,20,77,72,115,17,8,14,20,11,13,20,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA
100007546126,239,1982,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,13,12,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017070306,239,1986,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019055661,239,1977,1992,1,1,1,1,NA,NA,2,8,32,12,11,34,68,4,21,45,68,68,24,26,32,9,NA,NA,NA,NA,NA,NA,NA,NA
100003836775,239,1977,2000,0,0,0,0,0,0,22,27,8,10,32,12,45,1,2,14,8,2,18,7,13,9,8,16,32,43,1,4,2,1
100005697585,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,35,4,16,4,13,18,19,28,51,52,44,74,40
100016735526,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1
100007081589,239,1977,1979,0,0,NA,NA,NA,NA,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002170546,239,1977,1999,0,0,0,0,0,0,14,30,8,59,62,67,46,58,18,43,42,37,34,39,18,36,89,4,7,1,7,1,1,NA
100019546548,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,14,4,2,NA
100009980963,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,3
100008118727,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100005353516,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,3,6
100006766001,239,1977,1978,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013937291,239,1984,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,9,20,29,28,10,35,53,101,76,110,9,6,1,2,6
100008995804,239,1977,1979,0,0,NA,NA,NA,NA,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005045624,239,1977,1991,0,0,0,0,NA,NA,9,27,3,33,68,49,32,39,50,76,108,98,14,24,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018019240,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,7,NA
100018341595,239,1977,1979,0,0,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020595113,239,1984,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016451993,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,3,4,7
100018809210,239,1977,1982,0,0,NA,NA,NA,NA,1,10,14,31,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010551114,239,1983,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,8,8,31,51,6,3,22,2,1,7,11,18,5,9,1,2,6
100009434788,239,1977,1985,0,0,0,NA,NA,NA,3,1,8,2,3,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011794468,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,3
100016843669,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,4,40,73,97,148,203,17,5,25,69,46,89,67,88,89,84,69,35,27
100019495857,239,1994,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,NA,NA,NA,NA
100003813704,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,2
100008795168,239,1977,1982,0,0,NA,NA,NA,NA,0,8,2,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016278200,239,1977,2000,0,0,0,0,0,0,3,2,9,44,18,55,39,58,65,103,148,145,47,60,106,38,5,4,8,1,4,0,0,2
100015275213,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008613851,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,NA,NA,NA
100011264402,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100013666719,239,1977,1979,1,1,NA,NA,NA,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000101080,239,1977,1986,0,0,0,NA,NA,NA,9,22,2,6,1,2,2,6,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008957793,239,1977,1984,0,0,0,NA,NA,NA,5,2,3,7,8,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009255892,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,11,10,8
100014321169,239,1992,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,2,0,NA,NA,NA,NA
100014810057,239,1979,1987,NA,0,0,NA,NA,NA,NA,NA,0,15,19,6,10,13,12,18,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008984248,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,3,21,44,52,65,6,14,24,44,50,22,11,26
100003524389,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,4,7
100009391293,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004419973,239,1977,1980,0,0,NA,NA,NA,NA,3,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016699625,239,1977,1983,0,0,0,NA,NA,NA,6,2,3,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016353413,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,4,1,1,5,6,5,NA,NA,NA,NA,NA
100021068914,239,1977,1978,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019122238,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA
100014181642,239,1996,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,4
