"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002"
100001334705,829,1997,2000,NA,NA,NA,NA,0,0
100013706345,829,1994,2000,NA,NA,NA,NA,0,0
100020653512,829,1998,2000,NA,NA,NA,NA,NA,0
100003026861,829,1996,2000,NA,NA,NA,NA,0,0
100014000360,829,1993,1994,NA,NA,NA,NA,0,NA
100009041341,829,1985,1991,NA,NA,0,0,NA,NA
100002975445,829,1984,1986,NA,NA,0,NA,NA,NA
100009766732,829,1977,2000,0,0,0,0,0,0
100018449141,829,1979,1982,NA,0,NA,NA,NA,NA
100021054820,829,1977,2000,0,0,0,0,0,0
100019378969,829,1991,1994,NA,NA,NA,0,0,NA
100002183310,829,1989,2000,NA,NA,NA,0,0,0
100013800851,829,1998,2000,NA,NA,NA,NA,NA,0
100015181225,829,1999,2000,NA,NA,NA,NA,NA,1
100017889633,829,1978,1980,NA,0,NA,NA,NA,NA
100008693025,829,1988,2000,NA,NA,NA,0,0,0
100001260314,829,1977,2000,1,1,1,1,1,0
100003764292,829,1995,2000,NA,NA,NA,NA,0,0
100007775153,829,1977,2000,1,1,0,0,0,0
100004558431,829,1987,1992,NA,NA,1,1,NA,NA
100013226409,829,1977,2000,0,0,0,0,0,0
100009983489,829,1977,1980,0,0,NA,NA,NA,NA
100010558053,829,1986,2000,NA,NA,0,0,0,0
100021063554,829,1997,1998,NA,NA,NA,NA,0,0
100015452449,829,1984,2000,NA,NA,0,0,0,0
100018652942,829,1979,1986,NA,1,1,NA,NA,NA
100014399507,829,1977,1978,0,0,NA,NA,NA,NA
100000212581,829,1982,2000,NA,0,0,0,0,0
100012228626,829,1985,2000,NA,NA,0,0,0,0
100005802463,829,2000,2000,NA,NA,NA,NA,NA,0
100010697837,829,1984,2000,NA,NA,0,0,0,0
100017970544,829,1983,1984,NA,NA,0,NA,NA,NA
100005359100,829,1977,2000,0,0,0,0,0,0
100015771836,829,1991,1993,NA,NA,NA,0,0,NA
100013760075,829,1977,2000,0,0,0,0,0,0
100004227674,829,1980,1984,NA,1,1,NA,NA,NA
100012463000,829,1998,2000,NA,NA,NA,NA,NA,0
100000487236,829,1982,2000,NA,0,0,0,0,0
100015098533,829,1978,1988,NA,0,0,0,NA,NA
100017876404,829,1995,2000,NA,NA,NA,NA,0,0
100002827606,829,1977,2000,1,1,0,0,0,0
100018790926,829,1977,2000,0,0,0,0,0,0
100000824688,829,1980,1992,NA,0,0,0,NA,NA
100019447080,829,1977,2000,0,0,0,0,0,0
100001883303,829,1999,2000,NA,NA,NA,NA,NA,0
100003928944,829,1977,1977,1,NA,NA,NA,NA,NA
100000622017,829,1994,2000,NA,NA,NA,NA,0,0
100019910748,829,1982,1998,NA,0,0,0,0,0
100013331476,829,1977,2000,0,0,0,0,0,0
100009155008,829,1996,2000,NA,NA,NA,NA,0,0
100000555959,829,1996,2000,NA,NA,NA,NA,0,0
100020897785,829,1995,2000,NA,NA,NA,NA,0,0
100014411399,829,1995,2000,NA,NA,NA,NA,0,0
100016408537,829,1997,2000,NA,NA,NA,NA,0,0
100008984359,829,1995,2000,NA,NA,NA,NA,0,0
100018992091,829,1991,1993,NA,NA,NA,0,0,NA
100002980220,829,1981,2000,NA,0,0,0,0,0
100010263440,829,1989,1996,NA,NA,NA,0,0,NA
100005352471,829,1985,2000,NA,NA,0,0,0,0
100017240493,829,1995,2000,NA,NA,NA,NA,0,0
100015938646,829,1979,2000,NA,0,0,0,0,0
100016102938,829,1994,2000,NA,NA,NA,NA,0,0
100020759272,829,1977,1988,1,1,1,1,NA,NA
100007294007,829,1990,1998,NA,NA,NA,0,0,0
100004907464,829,1978,1989,NA,0,0,0,NA,NA
100008939385,829,1977,1984,0,0,0,NA,NA,NA
100012041291,829,1996,2000,NA,NA,NA,NA,0,0
100014343265,829,1996,1997,NA,NA,NA,NA,0,NA
100006346361,829,1977,2000,0,0,0,0,0,0
100008110306,829,1977,2000,1,1,1,1,0,0
100002343644,829,1998,2000,NA,NA,NA,NA,NA,1
100016713597,829,1984,1986,NA,NA,0,NA,NA,NA
100003919647,829,1990,2000,NA,NA,NA,0,0,0
100003692243,829,1996,2000,NA,NA,NA,NA,0,0
100002298819,829,1983,2000,NA,NA,0,0,0,0
100014507359,829,1996,1997,NA,NA,NA,NA,0,NA
100006693479,829,1977,1997,0,1,1,1,1,NA
100007740075,829,2000,2000,NA,NA,NA,NA,NA,0
100002294256,829,1990,2000,NA,NA,NA,0,0,0
100009857889,829,1991,2000,NA,NA,NA,0,0,0
100011492644,829,1977,2000,0,0,0,0,0,0
100018957160,829,1990,2000,NA,NA,NA,0,0,0
100020623886,829,1977,2000,1,1,1,1,0,0
100016804118,829,1995,2000,NA,NA,NA,NA,1,1
100012083887,829,1977,1980,0,0,NA,NA,NA,NA
100005288027,829,1998,1999,NA,NA,NA,NA,NA,0
100010487244,829,1991,1993,NA,NA,NA,0,0,NA
100015327551,829,1999,2000,NA,NA,NA,NA,NA,0
100012838822,829,1986,1993,NA,NA,0,0,0,NA
100013243391,829,1992,1997,NA,NA,NA,0,0,NA
100012881871,829,1991,2000,NA,NA,NA,1,1,1
100010922298,829,1977,2000,0,0,0,0,0,0
100015829910,829,1999,2000,NA,NA,NA,NA,NA,0
100015228357,829,1994,2000,NA,NA,NA,NA,0,0
100016133241,829,1977,2000,0,0,0,0,0,0
100014991839,829,1979,2000,NA,1,1,1,1,1
100005549594,829,1991,2000,NA,NA,NA,0,0,0
100013609029,829,1977,2000,0,0,0,0,0,0
100018520170,829,1992,2000,NA,NA,NA,1,1,1
100004078980,829,1978,1988,NA,0,0,0,NA,NA
100020487485,829,1989,1990,NA,NA,NA,0,NA,NA
100010880860,829,1984,1991,NA,NA,0,0,NA,NA
100012379516,829,1977,2000,0,0,0,0,0,0
100000299348,829,1988,2000,NA,NA,NA,0,0,0
100005349944,829,1997,2000,NA,NA,NA,NA,0,0
100015255770,829,1979,1982,NA,1,NA,NA,NA,NA
100016361768,829,1992,1994,NA,NA,NA,0,0,NA
100000718794,829,1977,2000,1,1,1,1,1,1
100013816882,829,1977,2000,0,0,0,0,0,0
100012593330,829,1977,2000,0,0,0,0,0,0
100019739054,829,1977,1987,0,0,0,NA,NA,NA
100005078282,829,1996,2000,NA,NA,NA,NA,0,0
100009106970,829,1999,2000,NA,NA,NA,NA,NA,0
100019845005,829,1994,2000,NA,NA,NA,NA,1,1
100014493450,829,1986,1997,NA,NA,1,1,1,NA
100000998056,829,2000,2000,NA,NA,NA,NA,NA,0
100011030396,829,1977,1982,0,0,NA,NA,NA,NA
100005968633,829,1984,1986,NA,NA,0,NA,NA,NA
100003454264,829,2000,2000,NA,NA,NA,NA,NA,0
100014716256,829,1982,1986,NA,0,0,NA,NA,NA
100009722041,829,1996,1999,NA,NA,NA,NA,0,0
100014066166,829,1993,2000,NA,NA,NA,NA,0,0
100018721531,829,1991,1994,NA,NA,NA,0,0,NA
100001872807,829,1989,2000,NA,NA,NA,1,0,0
100013319543,829,1977,2000,1,1,1,1,1,1
100009638423,829,1977,1984,0,0,1,NA,NA,NA
100014778946,829,1977,2000,0,0,0,0,0,0
100003729594,829,1985,1994,NA,NA,0,0,0,NA
100017482709,829,1998,2000,NA,NA,NA,NA,NA,0
100002428643,829,1981,1987,NA,0,0,NA,NA,NA
100018712571,829,1990,1997,NA,NA,NA,0,1,NA
100018081410,829,1979,1982,NA,0,NA,NA,NA,NA
100005455939,829,1982,1983,NA,0,0,NA,NA,NA
100014631524,829,1977,1978,0,0,NA,NA,NA,NA
100002015860,829,1977,1984,0,0,0,NA,NA,NA
100017417432,829,1984,1997,NA,NA,0,0,0,NA
100017509717,829,1986,1989,NA,NA,0,0,NA,NA
100006284952,829,1996,1998,NA,NA,NA,NA,0,0
100018719149,829,1992,1998,NA,NA,NA,0,0,0
100007647440,829,1994,2000,NA,NA,NA,NA,0,0
100013749903,829,1977,2000,0,0,0,0,0,0
100004661930,829,1993,1999,NA,NA,NA,NA,0,0
100017662323,829,1988,2000,NA,NA,NA,0,0,0
100018967473,829,1990,2000,NA,NA,NA,0,0,0
100001953707,829,1998,2000,NA,NA,NA,NA,NA,0
100009137217,829,1995,2000,NA,NA,NA,NA,0,0
100009615719,829,1989,2000,NA,NA,NA,0,0,0
100002626672,829,1977,2000,0,0,0,0,0,0
100011737274,829,1987,1995,NA,NA,0,0,0,NA
100004347221,829,1977,2000,1,1,1,1,0,0
100008003862,829,1998,2000,NA,NA,NA,NA,NA,1
100009799445,829,1990,2000,NA,NA,NA,0,0,0
100005022763,829,1985,2000,NA,NA,0,0,0,0
100003074960,829,1977,1981,0,0,NA,NA,NA,NA
100003959488,829,1987,1989,NA,NA,0,0,NA,NA
100017162850,829,1997,1999,NA,NA,NA,NA,0,0
100020864529,829,1977,1979,0,0,NA,NA,NA,NA
100005204664,829,1977,2000,0,0,0,0,0,0
100013488188,829,1990,1997,NA,NA,NA,0,0,NA
100013891716,829,1984,2000,NA,NA,0,0,0,0
100006586590,829,1996,2000,NA,NA,NA,NA,0,0
100019320460,829,1997,2000,NA,NA,NA,NA,0,0
100011802436,829,1995,2000,NA,NA,NA,NA,0,0
100000505233,829,1977,1986,0,0,0,NA,NA,NA
100018146226,829,1995,2000,NA,NA,NA,NA,0,0
100013517109,829,1977,1993,1,0,0,0,0,NA
100008227941,829,1983,2000,NA,NA,0,0,0,0
100003629038,829,1995,2000,NA,NA,NA,NA,0,0
100003650391,829,1977,1979,0,0,NA,NA,NA,NA
100019225747,829,1977,1977,1,NA,NA,NA,NA,NA
100018112721,829,1997,2000,NA,NA,NA,NA,0,0
100005579486,829,1977,1978,0,0,NA,NA,NA,NA
100016768542,829,1995,2000,NA,NA,NA,NA,0,0
100020178390,829,1994,1997,NA,NA,NA,NA,0,NA
100017548433,829,1993,2000,NA,NA,NA,NA,0,0
100003795667,829,1991,1994,NA,NA,NA,0,0,NA
100013260756,829,1979,2000,NA,0,0,0,0,0
100018073399,829,1977,1978,0,0,NA,NA,NA,NA
100019843233,829,1977,1980,0,0,NA,NA,NA,NA
100015861288,829,1977,1979,1,1,NA,NA,NA,NA
100020245167,829,1999,2000,NA,NA,NA,NA,NA,0
100012381287,829,1997,2000,NA,NA,NA,NA,0,0
100014109444,829,1977,1988,0,0,0,0,NA,NA
100007336150,829,1999,2000,NA,NA,NA,NA,NA,0
100001181431,829,1977,2000,0,0,0,0,0,0
100019129154,829,1977,1979,0,0,NA,NA,NA,NA
100004852165,829,1977,2000,1,1,1,1,1,1
100012978018,829,1978,1987,NA,0,0,NA,NA,NA
100005359532,829,2000,2000,NA,NA,NA,NA,NA,0
100005005764,829,1977,1978,0,0,NA,NA,NA,NA
100000214343,829,1977,2000,0,0,0,0,0,0
100019847451,829,1998,2000,NA,NA,NA,NA,NA,0
100002107060,829,1981,2000,NA,0,0,0,0,0
100004285113,829,1987,1990,NA,NA,0,0,NA,NA
100010224712,829,1977,2000,1,1,1,1,1,1
100005043361,829,1981,2000,NA,0,0,0,0,0
100016601737,829,1979,1980,NA,0,NA,NA,NA,NA
100011886657,829,2000,2000,NA,NA,NA,NA,NA,0
100006604994,829,1977,2000,0,0,0,0,0,0
100008316557,829,1977,2000,0,0,0,0,0,0
100019115904,829,1999,2000,NA,NA,NA,NA,NA,0
100009105524,829,1977,1983,0,0,0,NA,NA,NA
100004682127,829,1991,2000,NA,NA,NA,0,0,0
100001342560,829,1992,1994,NA,NA,NA,0,0,NA
100016463018,829,1977,2000,0,0,0,0,0,0
100007325735,829,1983,2000,NA,NA,0,0,0,0
100002514993,829,1977,1977,1,NA,NA,NA,NA,NA
100002534087,829,1977,1977,1,NA,NA,NA,NA,NA
100000013967,829,1981,1984,NA,0,0,NA,NA,NA
100002312446,829,1999,2000,NA,NA,NA,NA,NA,0
100017066428,829,2000,2000,NA,NA,NA,NA,NA,0
100010150387,829,1977,2000,1,1,1,1,1,1
100004969080,829,1977,1981,1,1,NA,NA,NA,NA
100019993172,829,1977,2000,1,0,0,0,0,0
100018474082,829,1993,2000,NA,NA,NA,NA,0,0
100018975356,829,1977,2000,0,0,0,0,0,0
100002059271,829,1992,2000,NA,NA,NA,0,0,0
100000941969,829,1997,2000,NA,NA,NA,NA,0,0
100015661627,829,1998,2000,NA,NA,NA,NA,NA,0
100012449015,829,1994,2000,NA,NA,NA,NA,0,0
100014156448,829,1977,2000,0,0,0,0,0,0
100018917754,829,1977,1979,0,0,NA,NA,NA,NA
100010699248,829,1980,1987,NA,0,0,NA,NA,NA
100001612414,829,1981,2000,NA,0,0,1,1,1
100008574605,829,1977,2000,0,0,0,0,0,0
100009019902,829,1989,2000,NA,NA,NA,0,0,0
100011238146,829,1977,2000,1,1,1,1,1,1
100020305633,829,1977,1987,1,1,1,NA,NA,NA
100010036177,829,1977,2000,0,0,0,0,0,0
100012164664,829,1989,1992,NA,NA,NA,0,NA,NA
100016824286,829,1977,2000,0,0,0,0,0,0
100007108428,829,1977,2000,1,1,1,1,0,0
100003959828,829,1993,2000,NA,NA,NA,NA,1,1
100007989112,829,1998,2000,NA,NA,NA,NA,NA,0
100004338756,829,1977,2000,0,0,0,0,0,0
100005552231,829,1997,2000,NA,NA,NA,NA,0,0
100011882013,829,1990,2000,NA,NA,NA,0,0,0
100005360636,829,1996,2000,NA,NA,NA,NA,0,0
100005099097,829,1998,2000,NA,NA,NA,NA,NA,0
100006253338,829,1977,1980,1,1,NA,NA,NA,NA
100000844744,829,1986,1989,NA,NA,0,0,NA,NA
100014153711,829,1977,2000,0,0,0,0,0,0
100004043665,829,1987,1990,NA,NA,0,0,NA,NA
100013997216,829,1977,2000,0,0,0,0,0,0
100013675755,829,1977,1988,0,0,0,0,NA,NA
100001266233,829,1978,2000,NA,0,0,0,0,0
100002852152,829,1977,1989,0,0,0,0,NA,NA
100011942416,829,1977,2000,1,1,1,1,1,1
100017755016,829,1979,2000,NA,0,0,0,0,0
100016469290,829,1987,1997,NA,NA,0,0,0,NA
100009022665,829,1991,2000,NA,NA,NA,0,0,0
100014224939,829,1977,1980,0,0,NA,NA,NA,NA
100019832424,829,1999,2000,NA,NA,NA,NA,NA,0
100011035164,829,1989,2000,NA,NA,NA,1,1,0
100006407177,829,1993,2000,NA,NA,NA,NA,0,0
100015259062,829,1991,2000,NA,NA,NA,0,0,0
100000035868,829,1993,1997,NA,NA,NA,NA,0,NA
100007979482,829,1977,2000,1,0,0,0,0,0
100008227595,829,1977,2000,0,0,0,0,0,0
100016534401,829,1982,1985,NA,0,0,NA,NA,NA
100016451296,829,1977,1993,0,1,1,1,1,NA
100015650365,829,1977,2000,1,1,1,0,0,0
100002991812,829,1984,1992,NA,NA,0,0,NA,NA
100017949363,829,1986,1995,NA,NA,0,0,0,NA
100019737312,829,1977,1981,0,0,NA,NA,NA,NA
100001657354,829,1992,1994,NA,NA,NA,1,1,NA
100013233335,829,1977,2000,0,0,0,0,0,0
100014650121,829,1977,1985,0,1,1,NA,NA,NA
100019029278,829,1977,2000,0,0,0,0,0,0
100005690415,829,1992,1999,NA,NA,NA,0,0,0
100011817824,829,1977,2000,0,0,0,0,0,0
100009504396,829,1981,1986,NA,0,0,NA,NA,NA
100014548500,829,1981,2000,NA,0,0,0,0,0
100020879755,829,1989,1995,NA,NA,NA,0,0,NA
100018472794,829,1989,1995,NA,NA,NA,0,0,NA
100010436515,829,1979,2000,NA,0,0,0,0,0
100005639434,829,1977,1978,1,1,NA,NA,NA,NA
100000026118,829,1992,2000,NA,NA,NA,0,0,0
100006320124,829,1998,2000,NA,NA,NA,NA,NA,0
100013340417,829,1977,2000,0,0,0,0,0,0
100009925271,829,1982,2000,NA,0,0,0,0,0
100020020428,829,1977,2000,0,0,0,0,0,0
100018391219,829,1993,2000,NA,NA,NA,NA,0,0
100001700596,829,1977,1992,0,0,0,0,NA,NA
100017691850,829,1998,1999,NA,NA,NA,NA,NA,0
100013768366,829,1989,2000,NA,NA,NA,1,1,1
100010614514,829,1995,2000,NA,NA,NA,NA,1,1
100013476979,829,1996,2000,NA,NA,NA,NA,0,0
100008169051,829,1999,2000,NA,NA,NA,NA,NA,0
100015323613,829,1998,2000,NA,NA,NA,NA,NA,0
100012886703,829,1977,2000,0,0,0,0,0,0
100013776979,829,1977,1988,0,0,0,0,NA,NA
100000905680,829,1998,2000,NA,NA,NA,NA,NA,0
100012202719,829,1981,1984,NA,0,0,NA,NA,NA
100015536392,829,1998,2000,NA,NA,NA,NA,NA,0
100003345395,829,1977,2000,0,0,0,0,0,0
100005410785,829,1984,1987,NA,NA,0,NA,NA,NA
100016011500,829,1977,1998,0,0,0,0,0,0
100002285030,829,1977,2000,1,1,1,1,1,1
100011213976,829,1977,1977,1,NA,NA,NA,NA,NA
100018506918,829,1977,2000,0,0,0,0,0,0
100001122936,829,1978,1984,NA,1,1,NA,NA,NA
100019630263,829,1988,2000,NA,NA,NA,0,0,0
100018298544,829,1994,1997,NA,NA,NA,NA,0,NA
100019631220,829,1987,1991,NA,NA,0,0,NA,NA
100004460771,829,1992,1994,NA,NA,NA,0,0,NA
100013373207,829,1995,1999,NA,NA,NA,NA,0,0
100016205349,829,1977,1978,0,0,NA,NA,NA,NA
100014303718,829,1994,1999,NA,NA,NA,NA,1,1
100007298809,829,1991,2000,NA,NA,NA,0,0,0
100011840062,829,1995,1997,NA,NA,NA,NA,0,NA
100010809602,829,1995,2000,NA,NA,NA,NA,0,0
100004183909,829,1977,1998,0,0,0,0,0,0
100004965793,829,1981,1983,NA,0,0,NA,NA,NA
100010049792,829,1977,2000,1,1,1,0,0,0
100005059843,829,1977,2000,1,1,1,1,1,1
100001869899,829,1977,2000,1,1,1,1,1,1
100019211305,829,1991,1993,NA,NA,NA,0,0,NA
100014774253,829,1986,1988,NA,NA,0,0,NA,NA
100008879870,829,1977,1988,0,0,0,0,NA,NA
100012090860,829,1991,1994,NA,NA,NA,0,0,NA
100008210512,829,1979,1993,NA,0,0,0,0,NA
100017800733,829,1977,1984,0,0,0,NA,NA,NA
100017262371,829,1998,2000,NA,NA,NA,NA,NA,0
100007406958,829,1994,2000,NA,NA,NA,NA,1,1
100017380670,829,1977,1978,0,0,NA,NA,NA,NA
100007655980,829,1991,2000,NA,NA,NA,0,0,0
100003356927,829,1977,1993,0,0,1,1,1,NA
100011337203,829,1979,2000,NA,1,1,1,1,1
100011196993,829,1996,2000,NA,NA,NA,NA,0,0
100014000916,829,1996,2000,NA,NA,NA,NA,0,0
100005734824,829,1994,2000,NA,NA,NA,NA,0,0
100017984447,829,1977,2000,0,0,0,0,0,0
100011546911,829,1995,1997,NA,NA,NA,NA,0,NA
100018456388,829,1996,1999,NA,NA,NA,NA,0,0
100009417731,829,1998,2000,NA,NA,NA,NA,NA,0
100020854955,829,1992,1997,NA,NA,NA,1,1,NA
100004132687,829,1977,1981,0,0,NA,NA,NA,NA
100000603828,829,1977,1996,0,0,0,0,0,NA
100015569142,829,1998,2000,NA,NA,NA,NA,NA,0
100020990694,829,1989,1993,NA,NA,NA,0,0,NA
100001077837,829,1987,1993,NA,NA,0,0,0,NA
100007554273,829,1977,1986,0,0,0,NA,NA,NA
100014331586,829,1977,2000,1,1,1,1,1,1
100003537353,829,1991,1993,NA,NA,NA,0,0,NA
100014847451,829,1977,1981,0,0,NA,NA,NA,NA
100011365081,829,1982,1991,NA,0,0,0,NA,NA
100000029176,829,1977,1983,1,1,1,NA,NA,NA
100005400422,829,1997,2000,NA,NA,NA,NA,0,0
100010729643,829,1985,1986,NA,NA,0,NA,NA,NA
100011093829,829,1988,1994,NA,NA,NA,0,0,NA
100005894237,829,1992,1993,NA,NA,NA,0,0,NA
100015494859,829,2000,2000,NA,NA,NA,NA,NA,0
100011635682,829,1992,2000,NA,NA,NA,0,0,0
100005651519,829,1977,1992,0,0,0,0,NA,NA
100015927621,829,1993,2000,NA,NA,NA,NA,0,0
100014827238,829,1986,2000,NA,NA,0,0,0,0
100016129729,829,1977,2000,0,0,0,0,0,0
100002000439,829,1982,1983,NA,0,0,NA,NA,NA
100011757834,829,1977,1984,0,0,0,NA,NA,NA
100012630892,829,1977,2000,0,0,0,0,0,0
100007710663,829,1985,1986,NA,NA,0,NA,NA,NA
100006917268,829,1980,1989,NA,0,0,0,NA,NA
100005429890,829,1977,1979,0,0,NA,NA,NA,NA
100004521215,829,1981,1984,NA,0,0,NA,NA,NA
100011000463,829,1987,1994,NA,NA,0,0,0,NA
100020954193,829,1982,1992,NA,0,0,0,NA,NA
100013977986,829,1977,1989,0,0,0,0,NA,NA
100001309166,829,1997,2000,NA,NA,NA,NA,0,0
100016244683,829,1989,1998,NA,NA,NA,0,0,0
100010031613,829,1983,1985,NA,NA,0,NA,NA,NA
100007867936,829,1977,2000,0,0,0,0,0,0
100012955242,829,1982,1993,NA,0,0,0,0,NA
100004469200,829,1988,2000,NA,NA,NA,0,0,0
100019531408,829,1984,1986,NA,NA,0,NA,NA,NA
100004008260,829,1991,1999,NA,NA,NA,0,0,0
100005515448,829,1995,2000,NA,NA,NA,NA,0,0
100011199930,829,1998,1999,NA,NA,NA,NA,NA,1
100017892670,829,1998,2000,NA,NA,NA,NA,NA,0
100009602821,829,1977,2000,0,0,0,0,0,0
100010745490,829,1977,2000,1,0,0,0,0,0
100017802408,829,1984,2000,NA,NA,1,1,0,0
100006415160,829,1977,1979,0,0,NA,NA,NA,NA
100003061913,829,1995,1997,NA,NA,NA,NA,0,NA
100015951623,829,1994,2000,NA,NA,NA,NA,1,1
100009370406,829,1982,2000,NA,1,1,1,1,1
100017209885,829,1995,2000,NA,NA,NA,NA,0,0
100015603591,829,1991,2000,NA,NA,NA,0,0,0
100018407132,829,1977,1983,0,0,0,NA,NA,NA
100013652928,829,1977,1995,0,0,0,0,0,NA
100007609262,829,1983,1985,NA,NA,0,NA,NA,NA
100004729204,829,1993,2000,NA,NA,NA,NA,0,0
100008905038,829,1993,2000,NA,NA,NA,NA,1,1
100004222858,829,1993,1998,NA,NA,NA,NA,0,0
100012058688,829,1988,1989,NA,NA,NA,0,NA,NA
100000103016,829,1993,1997,NA,NA,NA,NA,0,NA
100012519640,829,1977,1982,0,0,NA,NA,NA,NA
100001973977,829,1986,1989,NA,NA,0,0,NA,NA
100006171060,829,1998,2000,NA,NA,NA,NA,NA,0
100015300187,829,1977,2000,0,0,0,0,0,0
100016014398,829,1983,1984,NA,NA,0,NA,NA,NA
100013091983,829,1980,1995,NA,0,0,0,0,NA
100010699961,829,1980,1985,NA,1,1,NA,NA,NA
100005578008,829,1995,2000,NA,NA,NA,NA,0,0
100020615995,829,1977,1980,0,0,NA,NA,NA,NA
100009045927,829,1993,2000,NA,NA,NA,NA,0,0
100001438425,829,1980,2000,NA,1,1,1,1,1
100013892191,829,1991,1995,NA,NA,NA,0,0,NA
100000349051,829,1992,1993,NA,NA,NA,0,0,NA
100000071618,829,1984,1990,NA,NA,1,1,NA,NA
100005064921,829,1977,1982,1,1,NA,NA,NA,NA
100014398464,829,1977,1988,0,0,0,0,NA,NA
100006511407,829,1977,2000,0,0,0,0,0,0
100015082623,829,1977,1991,1,1,1,1,NA,NA
100012268501,829,1995,2000,NA,NA,NA,NA,0,0
100001948291,829,2000,2000,NA,NA,NA,NA,NA,0
100009233853,829,1977,1987,1,1,1,NA,NA,NA
100012259016,829,1994,2000,NA,NA,NA,NA,0,0
100002162456,829,1977,1996,1,1,1,1,1,NA
100012279042,829,1977,2000,0,0,0,0,0,0
100008369767,829,1988,2000,NA,NA,NA,0,0,0
100004452293,829,1988,1997,NA,NA,NA,1,1,NA
100012978135,829,1984,1998,NA,NA,0,0,0,0
100016947589,829,1977,2000,0,0,0,0,0,0
100005137126,829,1977,2000,0,0,0,0,0,0
100011667076,829,1987,2000,NA,NA,1,0,0,0
100011517970,829,1977,1978,1,1,NA,NA,NA,NA
100002694235,829,1977,1977,1,NA,NA,NA,NA,NA
100018129861,829,1999,2000,NA,NA,NA,NA,NA,0
100020173211,829,1979,1985,NA,0,0,NA,NA,NA
100005494097,829,1977,1977,1,NA,NA,NA,NA,NA
100017944434,829,2000,2000,NA,NA,NA,NA,NA,0
100010997773,829,1980,1994,NA,0,0,0,0,NA
100020993310,829,1977,2000,0,0,0,0,0,0
100018221282,829,1977,2000,0,0,0,0,0,0
100002865369,829,1997,2000,NA,NA,NA,NA,0,0
100001824165,829,1977,2000,1,1,1,1,1,1
100007289180,829,1981,1991,NA,1,1,1,NA,NA
100000522628,829,1977,1977,1,NA,NA,NA,NA,NA
100017851812,829,1977,1978,0,0,NA,NA,NA,NA
100007726685,829,1997,2000,NA,NA,NA,NA,0,0
100014442829,829,1996,2000,NA,NA,NA,NA,0,0
100003466628,829,1977,1978,0,0,NA,NA,NA,NA
100011012205,829,1977,1977,1,NA,NA,NA,NA,NA
100007947050,829,1995,1998,NA,NA,NA,NA,0,0
100010976482,829,1977,2000,1,1,0,0,0,0
100020741524,829,1977,1996,0,1,1,1,1,NA
100006010741,829,1983,1992,NA,NA,0,0,NA,NA
100011687371,829,1977,1981,0,0,NA,NA,NA,NA
100007374857,829,1977,1987,1,1,1,NA,NA,NA
100003995568,829,1985,2000,NA,NA,1,1,1,0
100017370974,829,1978,2000,NA,1,1,1,1,1
100012936788,829,1995,2000,NA,NA,NA,NA,0,0
100009196508,829,1992,2000,NA,NA,NA,0,0,0
100001865008,829,1977,1989,0,0,0,0,NA,NA
100005750938,829,1977,2000,0,0,0,0,0,0
100001465446,829,1985,2000,NA,NA,0,0,0,0
100016680896,829,1982,1986,NA,0,0,NA,NA,NA
100010240685,829,1977,1979,0,0,NA,NA,NA,NA
100012688212,829,1989,2000,NA,NA,NA,0,0,0
100005025092,829,1977,1981,0,0,NA,NA,NA,NA
100002260809,829,1991,2000,NA,NA,NA,0,0,0
100008908715,829,1986,1994,NA,NA,0,0,0,NA
100012915848,829,1994,2000,NA,NA,NA,NA,0,0
100009947891,829,1998,1999,NA,NA,NA,NA,NA,0
100018961992,829,1993,2000,NA,NA,NA,NA,0,0
100013649018,829,1988,2000,NA,NA,NA,0,0,0
100012762776,829,1994,2000,NA,NA,NA,NA,0,0
100015925861,829,1977,2000,1,1,1,1,1,0
100018983481,829,1997,2000,NA,NA,NA,NA,0,0
100017557656,829,1977,1978,0,0,NA,NA,NA,NA
100006682792,829,1995,1998,NA,NA,NA,NA,0,0
100011620331,829,1997,2000,NA,NA,NA,NA,0,0
100005359917,829,1977,1991,0,0,0,0,NA,NA
100000098961,829,1977,2000,0,0,0,0,0,0
100007329704,829,1997,2000,NA,NA,NA,NA,0,0
100012602741,829,1982,1984,NA,0,0,NA,NA,NA
100008966755,829,1986,1993,NA,NA,0,0,0,NA
100014782591,829,1984,2000,NA,NA,0,0,0,0
100014447245,829,1991,1998,NA,NA,NA,1,1,1
100007627257,829,1985,2000,NA,NA,0,0,0,0
100003947207,829,1986,2000,NA,NA,0,0,0,0
100013905776,829,1977,1982,1,1,NA,NA,NA,NA
100014173536,829,1995,2000,NA,NA,NA,NA,0,0
100005995858,829,1979,1995,NA,1,1,1,1,NA
100013960958,829,1977,1978,0,0,NA,NA,NA,NA
100016061380,829,1986,1990,NA,NA,0,0,NA,NA
100015769208,829,1980,1985,NA,0,0,NA,NA,NA
100007925985,829,1992,2000,NA,NA,NA,0,0,0
100014753809,829,1996,1997,NA,NA,NA,NA,0,NA
100020384001,829,1996,1998,NA,NA,NA,NA,0,0
100017196386,829,1977,1988,1,1,1,1,NA,NA
100013660184,829,1977,1979,0,0,NA,NA,NA,NA
100004063083,829,1999,2000,NA,NA,NA,NA,NA,0
100004307223,829,1982,1989,NA,0,0,0,NA,NA
100006758473,829,1996,2000,NA,NA,NA,NA,1,1
100019314080,829,1977,2000,0,0,0,0,0,0
