"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002"
100007077736,542,1985,1987,NA,NA,0,NA,NA,NA
100003559963,542,1980,1990,NA,0,0,0,NA,NA
100007320490,542,1998,2000,NA,NA,NA,NA,NA,0
100001800341,542,1983,1990,NA,NA,0,0,NA,NA
100007402080,542,1993,1995,NA,NA,NA,NA,0,NA
100007229452,542,2000,2000,NA,NA,NA,NA,NA,1
100000643817,542,1986,2000,NA,NA,0,0,0,0
100003328646,542,1994,2000,NA,NA,NA,NA,0,0
100006733201,542,1995,2000,NA,NA,NA,NA,0,0
100008042882,542,1981,1983,NA,0,0,NA,NA,NA
100006764901,542,1978,1981,NA,0,NA,NA,NA,NA
100014113162,542,1990,1993,NA,NA,NA,0,0,NA
100004953710,542,1997,2000,NA,NA,NA,NA,0,0
100008261704,542,1994,2000,NA,NA,NA,NA,0,0
100014345863,542,1995,1999,NA,NA,NA,NA,0,0
100007414500,542,1993,1997,NA,NA,NA,NA,0,NA
100019111876,542,1997,2000,NA,NA,NA,NA,0,0
100004878128,542,1977,1985,0,0,0,NA,NA,NA
100005134192,542,1977,1978,0,0,NA,NA,NA,NA
100008332849,542,1989,1997,NA,NA,NA,0,0,NA
100013029599,542,1977,1993,1,1,1,1,1,NA
100019489015,542,1992,2000,NA,NA,NA,0,0,0
100005345415,542,1989,1990,NA,NA,NA,0,NA,NA
100002564402,542,1991,2000,NA,NA,NA,0,0,0
100017673168,542,1986,2000,NA,NA,1,1,1,1
100005106213,542,1977,1993,0,0,0,0,0,NA
100004084237,542,1992,2000,NA,NA,NA,0,0,0
100005851183,542,1982,1984,NA,0,0,NA,NA,NA
100002960721,542,1977,1996,0,0,0,0,0,NA
100015497574,542,1992,1997,NA,NA,NA,0,0,NA
100015149606,542,1990,1998,NA,NA,NA,0,0,0
100008035087,542,1977,1978,0,0,NA,NA,NA,NA
100015254776,542,1977,1989,0,0,0,0,NA,NA
100003397002,542,1998,2000,NA,NA,NA,NA,NA,0
100001886765,542,1977,1977,0,NA,NA,NA,NA,NA
100016424718,542,1977,1981,0,0,NA,NA,NA,NA
100020406579,542,1977,2000,0,1,1,1,0,0
100020420762,542,1994,1998,NA,NA,NA,NA,0,0
100005534646,542,1977,1982,0,0,NA,NA,NA,NA
100004516196,542,1977,1978,0,0,NA,NA,NA,NA
100003786045,542,1977,2000,0,1,0,0,0,0
100011812667,542,1981,1983,NA,0,0,NA,NA,NA
100007981656,542,1977,1987,0,0,0,NA,NA,NA
100007711388,542,1979,1986,NA,0,0,NA,NA,NA
100002148723,542,1988,1989,NA,NA,NA,1,NA,NA
100011342487,542,1988,1990,NA,NA,NA,0,NA,NA
100006380738,542,1987,1988,NA,NA,0,0,NA,NA
100016456476,542,1977,1978,0,0,NA,NA,NA,NA
100002351165,542,1979,1982,NA,0,NA,NA,NA,NA
100002897367,542,1979,1998,NA,0,0,0,0,0
100015613206,542,1977,1989,0,0,0,0,NA,NA
100017934667,542,1981,1984,NA,0,0,NA,NA,NA
100004860210,542,1977,2000,0,0,0,0,0,0
100015015036,542,1977,2000,1,1,1,1,1,1
100017891840,542,1977,1986,0,0,0,NA,NA,NA
100015724828,542,1981,2000,NA,1,1,1,0,0
100017525786,542,1977,1985,0,0,0,NA,NA,NA
100013098700,542,1979,1989,NA,0,0,0,NA,NA
100020101309,542,1987,1997,NA,NA,0,0,0,NA
100011795913,542,1977,1990,0,0,0,0,NA,NA
100003778791,542,1992,2000,NA,NA,NA,0,0,0
100013904159,542,1978,1987,NA,1,1,NA,NA,NA
100001571280,542,1982,2000,NA,0,0,0,0,0
100006718442,542,1996,2000,NA,NA,NA,NA,0,0
100009565476,542,1986,1987,NA,NA,0,NA,NA,NA
100011015459,542,1995,2000,NA,NA,NA,NA,0,0
100013445599,542,1991,1993,NA,NA,NA,0,0,NA
100019893519,542,1977,1977,0,NA,NA,NA,NA,NA
100013937404,542,1977,1981,0,0,NA,NA,NA,NA
100005017091,542,1999,2000,NA,NA,NA,NA,NA,0
100013192727,542,1999,2000,NA,NA,NA,NA,NA,1
100013976046,542,1997,1999,NA,NA,NA,NA,0,0
100002789885,542,1977,1978,0,0,NA,NA,NA,NA
100000835542,542,1991,2000,NA,NA,NA,0,0,0
100003279335,542,1983,1985,NA,NA,0,NA,NA,NA
100005628050,542,1988,1992,NA,NA,NA,0,NA,NA
100017544301,542,1986,1989,NA,NA,0,0,NA,NA
100006141186,542,1995,1997,NA,NA,NA,NA,0,NA
100010557434,542,1984,1986,NA,NA,0,NA,NA,NA
100011675515,542,1990,2000,NA,NA,NA,0,0,0
100019018620,542,1977,1982,0,0,NA,NA,NA,NA
100005287133,542,1995,2000,NA,NA,NA,NA,0,0
100016155128,542,1998,2000,NA,NA,NA,NA,NA,0
100015507834,542,1977,2000,0,0,0,1,1,1
100020917124,542,1993,1994,NA,NA,NA,NA,0,NA
100014560862,542,1977,2000,1,1,1,1,1,1
100003671735,542,1977,1988,0,0,0,0,NA,NA
100013309961,542,1977,1992,0,0,0,0,NA,NA
100020198210,542,1997,2000,NA,NA,NA,NA,0,0
100018504373,542,1982,1983,NA,0,0,NA,NA,NA
100021025443,542,1984,1996,NA,NA,0,0,0,NA
100012316695,542,1986,2000,NA,NA,0,0,0,0
100011891339,542,1983,1990,NA,NA,1,1,NA,NA
100020139865,542,1989,2000,NA,NA,NA,0,0,0
100007518645,542,1977,2000,0,0,0,0,0,0
100015410860,542,1996,1999,NA,NA,NA,NA,0,0
100004283398,542,1982,1992,NA,0,0,0,NA,NA
100002798916,542,1988,1993,NA,NA,NA,0,0,NA
100012237322,542,1988,1991,NA,NA,NA,0,NA,NA
100020757605,542,1980,1996,NA,1,1,1,1,NA
100009380923,542,1997,2000,NA,NA,NA,NA,0,0
100007826249,542,1977,1980,0,0,NA,NA,NA,NA
100010419192,542,1994,2000,NA,NA,NA,NA,0,0
100016515579,542,1977,1987,0,0,0,NA,NA,NA
100001122701,542,1983,1984,NA,NA,0,NA,NA,NA
100015869434,542,1981,1994,NA,0,0,0,1,NA
100000759286,542,1992,1993,NA,NA,NA,0,0,NA
100017002998,542,1994,1996,NA,NA,NA,NA,0,NA
100004518004,542,1977,1987,1,1,0,NA,NA,NA
100019986528,542,1977,1986,1,1,1,NA,NA,NA
100008755427,542,1977,1977,0,NA,NA,NA,NA,NA
100000752573,542,1982,1983,NA,0,0,NA,NA,NA
100015606383,542,1989,2000,NA,NA,NA,0,0,0
100016736263,542,1977,1982,1,1,NA,NA,NA,NA
100014175269,542,1982,2000,NA,0,0,0,0,0
100000339311,542,1978,1987,NA,0,0,NA,NA,NA
100011177385,542,1996,2000,NA,NA,NA,NA,0,0
100013599756,542,1977,1980,0,0,NA,NA,NA,NA
100002135638,542,1977,1993,0,0,0,0,0,NA
100008900315,542,1977,1980,0,0,NA,NA,NA,NA
100004925881,542,1984,1990,NA,NA,0,0,NA,NA
100015949066,542,1977,1977,0,NA,NA,NA,NA,NA
100012489136,542,1988,1994,NA,NA,NA,0,0,NA
100010590201,542,1980,1983,NA,0,0,NA,NA,NA
100002281886,542,1995,1997,NA,NA,NA,NA,0,NA
100011493497,542,1997,2000,NA,NA,NA,NA,0,0
100018798604,542,1979,1987,NA,0,0,NA,NA,NA
100005685235,542,1977,1991,0,0,0,0,NA,NA
100008418823,542,1985,1988,NA,NA,0,0,NA,NA
100002220418,542,1977,1984,0,0,0,NA,NA,NA
100004730732,542,1998,2000,NA,NA,NA,NA,NA,0
100008578317,542,1977,1979,0,0,NA,NA,NA,NA
100016181800,542,1981,1983,NA,0,0,NA,NA,NA
100019562568,542,1979,1988,NA,0,0,0,NA,NA
100009534111,542,1998,2000,NA,NA,NA,NA,NA,0
100000447797,542,1981,1998,NA,1,1,1,0,0
100007439910,542,1977,1985,1,1,1,NA,NA,NA
100002790856,542,1977,1983,0,0,0,NA,NA,NA
100016350661,542,1994,2000,NA,NA,NA,NA,0,0
100000844298,542,1981,1993,NA,0,0,0,0,NA
100016734021,542,1981,1983,NA,0,0,NA,NA,NA
100015493677,542,1996,2000,NA,NA,NA,NA,0,0
100013723479,542,1979,1997,NA,0,0,0,0,NA
100007441555,542,1983,1987,NA,NA,0,NA,NA,NA
100002528584,542,1983,1987,NA,NA,0,NA,NA,NA
100010418370,542,1979,1993,NA,0,0,0,0,NA
100020151248,542,1998,1999,NA,NA,NA,NA,NA,0
100016545266,542,1999,2000,NA,NA,NA,NA,NA,0
100001829680,542,1977,1982,0,0,NA,NA,NA,NA
100020016247,542,1977,1984,0,0,0,NA,NA,NA
100003850757,542,1981,1993,NA,0,0,0,0,NA
100014503410,542,1998,1999,NA,NA,NA,NA,NA,0
100006037018,542,1977,2000,0,0,0,0,0,0
100003385185,542,1977,1977,0,NA,NA,NA,NA,NA
100009380683,542,1994,1995,NA,NA,NA,NA,0,NA
100008809758,542,1993,1995,NA,NA,NA,NA,0,NA
100009324768,542,1992,1993,NA,NA,NA,0,0,NA
100016970418,542,1985,1987,NA,NA,0,NA,NA,NA
100001946280,542,1988,1993,NA,NA,NA,0,0,NA
100007453710,542,1985,1990,NA,NA,0,0,NA,NA
100001559750,542,1981,1986,NA,0,0,NA,NA,NA
100004897428,542,1980,2000,NA,0,0,0,0,0
100020649233,542,1977,1980,0,0,NA,NA,NA,NA
100008882842,542,1980,1981,NA,0,NA,NA,NA,NA
100003923958,542,1977,1993,0,0,0,0,0,NA
100007451039,542,1977,1984,0,0,0,NA,NA,NA
100019394506,542,1988,2000,NA,NA,NA,0,0,0
100019856942,542,1992,1994,NA,NA,NA,0,0,NA
100001133893,542,1977,1986,0,0,0,NA,NA,NA
100016514975,542,1999,2000,NA,NA,NA,NA,NA,0
100019333274,542,1977,1992,0,0,0,0,NA,NA
100021022954,542,1992,1996,NA,NA,NA,0,0,NA
100016926004,542,1994,2000,NA,NA,NA,NA,0,0
100006123664,542,1983,1989,NA,NA,0,0,NA,NA
100010849518,542,1987,1997,NA,NA,0,0,0,NA
100009057879,542,1992,2000,NA,NA,NA,0,0,0
100015507229,542,1977,1977,0,NA,NA,NA,NA,NA
100020917535,542,1979,1983,NA,0,0,NA,NA,NA
100002627790,542,1977,1986,0,0,0,NA,NA,NA
100020315766,542,1999,2000,NA,NA,NA,NA,NA,1
100014748281,542,1989,2000,NA,NA,NA,0,0,0
100001189072,542,1978,2000,NA,0,0,0,0,0
100004580678,542,1992,1997,NA,NA,NA,0,0,NA
100020982019,542,1992,1996,NA,NA,NA,0,0,NA
100019002156,542,1977,2000,0,0,0,0,0,0
100009526862,542,1991,1995,NA,NA,NA,0,0,NA
100016209029,542,1984,1990,NA,NA,0,0,NA,NA
100020092279,542,1990,1992,NA,NA,NA,0,NA,NA
100009240764,542,1990,1992,NA,NA,NA,0,NA,NA
100004414912,542,1977,1998,0,0,0,0,0,0
100009783279,542,1981,1999,NA,1,1,1,1,1
100009499145,542,1992,1994,NA,NA,NA,0,0,NA
100008696724,542,1977,1978,0,0,NA,NA,NA,NA
100015621478,542,1990,1994,NA,NA,NA,0,0,NA
100003104982,542,1992,1993,NA,NA,NA,0,0,NA
100013513726,542,1977,1992,0,0,0,0,NA,NA
100005854230,542,1986,1988,NA,NA,0,0,NA,NA
100015668446,542,1987,1988,NA,NA,0,0,NA,NA
100018617962,542,1977,1978,0,0,NA,NA,NA,NA
100002187549,542,1977,1977,0,NA,NA,NA,NA,NA
100001553169,542,1977,1981,0,0,NA,NA,NA,NA
100007817966,542,1989,2000,NA,NA,NA,0,0,0
100005236455,542,1987,1989,NA,NA,0,0,NA,NA
100004374012,542,1983,1989,NA,NA,0,0,NA,NA
100019159285,542,1999,2000,NA,NA,NA,NA,NA,0
100005497456,542,1977,1984,0,0,0,NA,NA,NA
100001941171,542,1985,1986,NA,NA,0,NA,NA,NA
100002778403,542,1979,1980,NA,0,NA,NA,NA,NA
100013855555,542,2000,2000,NA,NA,NA,NA,NA,0
100015878652,542,1977,1987,0,0,0,NA,NA,NA
100002692359,542,1999,2000,NA,NA,NA,NA,NA,0
100005863840,542,1988,1990,NA,NA,NA,0,NA,NA
100018797888,542,1993,1995,NA,NA,NA,NA,0,NA
100020816924,542,1994,2000,NA,NA,NA,NA,0,0
100005335439,542,1977,1982,0,0,NA,NA,NA,NA
100011337211,542,2000,2000,NA,NA,NA,NA,NA,0
100004318702,542,1987,1995,NA,NA,0,0,0,NA
100003921453,542,2000,2000,NA,NA,NA,NA,NA,0
100008007486,542,1983,1985,NA,NA,0,NA,NA,NA
100011597382,542,1977,1994,0,0,0,0,0,NA
100009230934,542,2000,2000,NA,NA,NA,NA,NA,0
100014106048,542,1999,2000,NA,NA,NA,NA,NA,0
100011867867,542,1977,2000,0,0,0,1,1,0
100019636015,542,2000,2000,NA,NA,NA,NA,NA,0
100008122270,542,1977,1978,0,0,NA,NA,NA,NA
100006556881,542,1977,1987,0,0,0,NA,NA,NA
100007618222,542,1978,1987,NA,0,0,NA,NA,NA
100003085648,542,2000,2000,NA,NA,NA,NA,NA,1
100012511843,542,1987,2000,NA,NA,1,1,1,1
100007571642,542,1994,1999,NA,NA,NA,NA,0,0
100000201289,542,1983,1985,NA,NA,0,NA,NA,NA
100015107606,542,1977,1991,1,1,1,1,NA,NA
100020703257,542,1984,2000,NA,NA,1,1,1,1
100012966718,542,1978,1979,NA,0,NA,NA,NA,NA
100003268875,542,1984,1994,NA,NA,0,0,0,NA
100017085539,542,1977,1998,0,0,1,1,1,1
100018097426,542,1983,2000,NA,NA,1,1,1,1
100003421950,542,1997,2000,NA,NA,NA,NA,0,0
100011532896,542,1997,2000,NA,NA,NA,NA,0,0
100016403056,542,1977,1979,0,0,NA,NA,NA,NA
100015093875,542,1989,1991,NA,NA,NA,0,NA,NA
100015740019,542,1993,1995,NA,NA,NA,NA,0,NA
100019086450,542,1977,1986,0,0,0,NA,NA,NA
100011038956,542,1981,1983,NA,0,0,NA,NA,NA
100019632419,542,1984,2000,NA,NA,0,0,0,0
100014294380,542,1999,2000,NA,NA,NA,NA,NA,0
100009576124,542,1977,1981,0,0,NA,NA,NA,NA
100001605164,542,1977,1977,0,NA,NA,NA,NA,NA
100005553596,542,2000,2000,NA,NA,NA,NA,NA,0
100009345580,542,1977,1983,0,0,0,NA,NA,NA
100001285050,542,1977,1999,0,0,0,0,0,0
100001243777,542,1977,1996,1,0,0,0,0,NA
100016635683,542,1983,1987,NA,NA,0,NA,NA,NA
100014812966,542,1984,1985,NA,NA,0,NA,NA,NA
100004878768,542,1995,1997,NA,NA,NA,NA,0,NA
100017077406,542,1977,1992,1,1,1,1,NA,NA
100009552109,542,1982,1983,NA,0,0,NA,NA,NA
100007110462,542,1977,1996,0,0,0,0,0,NA
100020967178,542,1977,1989,0,0,0,0,NA,NA
100020547770,542,1989,1992,NA,NA,NA,0,NA,NA
100006319826,542,1977,1979,0,0,NA,NA,NA,NA
100009892415,542,1977,1985,0,0,0,NA,NA,NA
100000236848,542,1992,1993,NA,NA,NA,0,0,NA
100013801407,542,1992,1997,NA,NA,NA,0,0,NA
100000602775,542,1986,1988,NA,NA,0,0,NA,NA
100011893791,542,1988,1999,NA,NA,NA,0,0,0
100020258889,542,1987,2000,NA,NA,1,1,1,1
100000552190,542,1980,1984,NA,0,0,NA,NA,NA
100017205104,542,1993,2000,NA,NA,NA,NA,0,0
100005337786,542,1993,1998,NA,NA,NA,NA,0,0
100005876720,542,1989,2000,NA,NA,NA,0,0,0
100006166261,542,1977,1983,0,0,0,NA,NA,NA
100001291550,542,1981,1984,NA,0,0,NA,NA,NA
100011326815,542,1999,2000,NA,NA,NA,NA,NA,1
100011450905,542,1981,1994,NA,0,0,0,0,NA
100001901399,542,1977,1991,1,1,1,1,NA,NA
100008491952,542,1996,2000,NA,NA,NA,NA,0,0
100015252401,542,1989,1993,NA,NA,NA,0,0,NA
100009125948,542,1977,1989,0,0,0,0,NA,NA
100005766692,542,1980,1993,NA,0,0,0,0,NA
100001619388,542,1977,1977,0,NA,NA,NA,NA,NA
100009221698,542,1991,1993,NA,NA,NA,0,0,NA
100019403250,542,1999,2000,NA,NA,NA,NA,NA,0
100001226460,542,1977,1977,0,NA,NA,NA,NA,NA
100006547066,542,1997,1999,NA,NA,NA,NA,0,0
100007556837,542,1988,1989,NA,NA,NA,0,NA,NA
100014828580,542,1981,1984,NA,0,0,NA,NA,NA
100003294560,542,1994,2000,NA,NA,NA,NA,0,0
100014083956,542,1977,1979,0,0,NA,NA,NA,NA
100020945515,542,1997,1999,NA,NA,NA,NA,0,0
100006347176,542,1983,1990,NA,NA,0,0,NA,NA
100008146602,542,1987,1988,NA,NA,0,0,NA,NA
100002274070,542,1987,1992,NA,NA,0,0,NA,NA
100006129104,542,1991,2000,NA,NA,NA,0,0,0
100004180890,542,1987,2000,NA,NA,0,0,0,0
100011804408,542,1977,2000,0,0,0,0,1,1
100008160833,542,1977,1991,0,0,0,0,NA,NA
100014611297,542,1977,1993,0,0,0,0,0,NA
100002975277,542,1992,1994,NA,NA,NA,0,0,NA
100016278942,542,1985,1986,NA,NA,0,NA,NA,NA
100003727641,542,1983,1998,NA,NA,0,0,0,0
100007906732,542,1986,2000,NA,NA,0,0,1,1
100019742900,542,1977,1979,0,0,NA,NA,NA,NA
100009731605,542,1977,1993,0,0,0,0,0,NA
100005216254,542,1996,1997,NA,NA,NA,NA,0,NA
100001854236,542,1977,1987,0,0,0,NA,NA,NA
100018693943,542,1986,1988,NA,NA,0,0,NA,NA
100001256352,542,1977,1980,0,0,NA,NA,NA,NA
100018697145,542,1986,2000,NA,NA,0,0,0,0
100018711430,542,1977,1986,0,0,0,NA,NA,NA
100005288429,542,1988,1990,NA,NA,NA,0,NA,NA
100015350483,542,1977,1990,0,0,0,0,NA,NA
100011548407,542,1977,1981,0,0,NA,NA,NA,NA
100010354810,542,1998,2000,NA,NA,NA,NA,NA,0
100014253563,542,1985,1987,NA,NA,0,NA,NA,NA
100004780938,542,1977,1979,0,0,NA,NA,NA,NA
100014674610,542,1993,1994,NA,NA,NA,NA,0,NA
100002527324,542,1981,1985,NA,0,0,NA,NA,NA
100011722236,542,1977,1984,1,1,1,NA,NA,NA
100015715962,542,1985,2000,NA,NA,0,0,0,0
100000400768,542,1986,2000,NA,NA,1,1,1,1
100013071184,542,1999,2000,NA,NA,NA,NA,NA,1
100005064288,542,1986,2000,NA,NA,0,0,0,0
100020539878,542,1980,1981,NA,0,NA,NA,NA,NA
100014074171,542,1987,2000,NA,NA,0,0,0,0
100005140632,542,1987,2000,NA,NA,0,0,0,0
100013739449,542,1977,2000,1,1,1,0,0,0
100012567375,542,1984,1985,NA,NA,0,NA,NA,NA
100011236252,542,1993,1998,NA,NA,NA,NA,0,0
100011992753,542,1977,1983,0,0,0,NA,NA,NA
100020140414,542,1977,1987,0,0,0,NA,NA,NA
100019368965,542,1977,1979,0,0,NA,NA,NA,NA
100011344750,542,1984,1987,NA,NA,0,NA,NA,NA
100014691742,542,1977,2000,1,0,0,0,0,0
100007703296,542,1978,1980,NA,0,NA,NA,NA,NA
100012325905,542,1977,1980,0,0,NA,NA,NA,NA
100003777286,542,1977,1986,0,0,0,NA,NA,NA
100016883464,542,1978,1982,NA,0,NA,NA,NA,NA
100003125511,542,1977,1999,0,0,0,0,0,0
100000385423,542,1994,2000,NA,NA,NA,NA,0,0
100012930965,542,1981,1983,NA,0,0,NA,NA,NA
100015517947,542,1988,2000,NA,NA,NA,0,0,0
100003715695,542,1994,2000,NA,NA,NA,NA,0,0
100010739721,542,1987,1994,NA,NA,0,0,0,NA
100018700872,542,1991,1994,NA,NA,NA,0,0,NA
100012013462,542,1997,2000,NA,NA,NA,NA,0,0
100005469974,542,1977,1981,0,0,NA,NA,NA,NA
100004641365,542,1977,1983,0,0,0,NA,NA,NA
100003467684,542,1994,2000,NA,NA,NA,NA,0,0
100020815936,542,1999,2000,NA,NA,NA,NA,NA,0
100005157398,542,1981,1984,NA,1,1,NA,NA,NA
100002858327,542,1999,2000,NA,NA,NA,NA,NA,0
100004329529,542,2000,2000,NA,NA,NA,NA,NA,0
100004845551,542,1977,1983,0,0,0,NA,NA,NA
100004462516,542,1977,1980,0,0,NA,NA,NA,NA
100001374724,542,1981,2000,NA,0,0,0,0,0
100003346308,542,1995,2000,NA,NA,NA,NA,0,0
100015934225,542,1977,1991,0,0,1,1,NA,NA
100009644167,542,1997,2000,NA,NA,NA,NA,0,0
100014241530,542,1977,1988,0,0,0,0,NA,NA
100003429891,542,1996,2000,NA,NA,NA,NA,0,0
100008751775,542,1980,1985,NA,0,0,NA,NA,NA
100012332798,542,1977,1979,0,0,NA,NA,NA,NA
100001229043,542,1977,1977,0,NA,NA,NA,NA,NA
100010882620,542,1986,1993,NA,NA,0,0,0,NA
100004035584,542,1977,1993,0,0,0,0,0,NA
100018847067,542,1993,1997,NA,NA,NA,NA,0,NA
100007824884,542,1978,2000,NA,1,1,1,1,1
100013183105,542,1989,2000,NA,NA,NA,0,0,0
100012105944,542,1993,2000,NA,NA,NA,NA,0,0
100000207093,542,1989,1992,NA,NA,NA,0,NA,NA
100016769884,542,1994,2000,NA,NA,NA,NA,0,0
100003603852,542,2000,2000,NA,NA,NA,NA,NA,0
100001006889,542,1980,1985,NA,0,1,NA,NA,NA
100011244010,542,1977,1979,0,0,NA,NA,NA,NA
100002222517,542,1985,1986,NA,NA,0,NA,NA,NA
100021075104,542,1984,1987,NA,NA,0,NA,NA,NA
100019959094,542,1990,1992,NA,NA,NA,0,NA,NA
100001795245,542,1977,1991,0,0,0,0,NA,NA
100019144225,542,1995,2000,NA,NA,NA,NA,0,0
100013547327,542,2000,2000,NA,NA,NA,NA,NA,0
100001417031,542,1989,2000,NA,NA,NA,0,0,0
100014899111,542,1989,1994,NA,NA,NA,0,0,NA
100010663149,542,2000,2000,NA,NA,NA,NA,NA,0
100001010300,542,1984,2000,NA,NA,0,0,0,0
100018019303,542,1982,1989,NA,0,0,0,NA,NA
100014940525,542,1992,2000,NA,NA,NA,0,0,0
100010198138,542,1977,1989,0,0,0,0,NA,NA
100017697834,542,1978,1980,NA,0,NA,NA,NA,NA
100004142424,542,1977,1977,0,NA,NA,NA,NA,NA
100019689919,542,1977,1980,0,0,NA,NA,NA,NA
100017806856,542,1988,1997,NA,NA,NA,0,0,NA
100014890700,542,1997,2000,NA,NA,NA,NA,1,1
100008474285,542,1981,1987,NA,0,0,NA,NA,NA
100014992180,542,1993,2000,NA,NA,NA,NA,0,0
100007877546,542,1977,1977,0,NA,NA,NA,NA,NA
100007560238,542,1995,2000,NA,NA,NA,NA,0,0
100006663600,542,1986,1990,NA,NA,0,0,NA,NA
100003501523,542,1986,2000,NA,NA,0,0,0,0
100016993111,542,1985,1989,NA,NA,0,0,NA,NA
100012673724,542,1984,1995,NA,NA,0,0,0,NA
100020469606,542,1987,1998,NA,NA,0,0,0,0
100015399156,542,1982,1989,NA,0,0,0,NA,NA
100014393904,542,1979,1989,NA,0,0,0,NA,NA
100004316044,542,1999,2000,NA,NA,NA,NA,NA,0
100012186897,542,1978,1980,NA,0,NA,NA,NA,NA
100008065554,542,1995,2000,NA,NA,NA,NA,1,1
100003317188,542,2000,2000,NA,NA,NA,NA,NA,0
100004479780,542,1991,1994,NA,NA,NA,0,0,NA
100015974149,542,1985,1987,NA,NA,1,NA,NA,NA
100018468138,542,1977,1985,0,0,0,NA,NA,NA
100009994682,542,1977,1981,1,1,NA,NA,NA,NA
100003887074,542,1985,2000,NA,NA,0,0,1,1
100006535890,542,1977,1980,0,0,NA,NA,NA,NA
100008253361,542,1998,1999,NA,NA,NA,NA,NA,0
100018238337,542,1986,1988,NA,NA,0,0,NA,NA
100007152513,542,1991,1994,NA,NA,NA,0,0,NA
100017094747,542,1981,1983,NA,0,0,NA,NA,NA
100006125258,542,1999,2000,NA,NA,NA,NA,NA,1
100014066058,542,1979,1999,NA,0,0,0,0,0
100010543709,542,1996,1998,NA,NA,NA,NA,0,0
100012597227,542,1977,1981,0,0,NA,NA,NA,NA
100009126080,542,1992,2000,NA,NA,NA,0,0,0
100016809282,542,1977,1990,0,0,0,0,NA,NA
100014586854,542,1977,1982,1,1,NA,NA,NA,NA
100007042300,542,1999,2000,NA,NA,NA,NA,NA,1
100017844001,542,1977,1978,0,0,NA,NA,NA,NA
100003887491,542,1977,1989,0,0,0,0,NA,NA
100020635690,542,1979,1982,NA,0,NA,NA,NA,NA
100007438267,542,1997,2000,NA,NA,NA,NA,0,0
100012728044,542,1994,1995,NA,NA,NA,NA,0,NA
100014785715,542,1986,1988,NA,NA,0,0,NA,NA
100007108693,542,1985,2000,NA,NA,0,0,0,0
100009076371,542,1987,1995,NA,NA,0,0,0,NA
100016977209,542,1977,1996,0,0,0,0,0,NA
100001834881,542,1991,1992,NA,NA,NA,0,NA,NA
100004626797,542,1994,1997,NA,NA,NA,NA,0,NA
100000506538,542,1977,2000,0,0,0,0,0,0
100008027014,542,1983,1987,NA,NA,0,NA,NA,NA
100010212343,542,1980,1991,NA,0,0,0,NA,NA
100004033645,542,1986,1997,NA,NA,0,0,0,NA
100008583535,542,1991,1997,NA,NA,NA,0,0,NA
100015847880,542,1977,1993,1,1,1,1,1,NA
100000655113,542,1981,1993,NA,0,0,0,0,NA
100007744926,542,1999,2000,NA,NA,NA,NA,NA,0
100007666891,542,1984,1997,NA,NA,0,0,0,NA
100011977171,542,1984,1986,NA,NA,0,NA,NA,NA
100008658275,542,1999,2000,NA,NA,NA,NA,NA,0
100007006733,542,1987,1995,NA,NA,0,0,0,NA
100000583611,542,1985,1988,NA,NA,0,0,NA,NA
100001445117,542,1996,1998,NA,NA,NA,NA,0,0
100020696832,542,1998,2000,NA,NA,NA,NA,NA,0
100010977347,542,1995,1997,NA,NA,NA,NA,0,NA
100014488607,542,1977,1996,0,0,0,0,0,NA
100018064160,542,1988,1993,NA,NA,NA,1,1,NA
100008126304,542,1977,1979,1,1,NA,NA,NA,NA
100004844973,542,1985,1996,NA,NA,0,0,0,NA
100015926498,542,1992,1999,NA,NA,NA,0,0,0
100020089738,542,1986,1987,NA,NA,0,NA,NA,NA
100006359749,542,1994,2000,NA,NA,NA,NA,0,0
100006786053,542,1996,1998,NA,NA,NA,NA,1,0
100002700779,542,2000,2000,NA,NA,NA,NA,NA,0
100011377050,542,1979,1981,NA,0,NA,NA,NA,NA
100001674144,542,1979,1987,NA,0,0,NA,NA,NA
100001024222,542,1977,1984,0,0,0,NA,NA,NA
100007952680,542,1988,1997,NA,NA,NA,0,0,NA
100007275912,542,1977,1985,0,0,0,NA,NA,NA
100020553842,542,1977,1978,0,0,NA,NA,NA,NA
100007629726,542,1991,2000,NA,NA,NA,1,1,1
100019207427,542,1977,1980,0,0,NA,NA,NA,NA
100008869157,542,1986,1997,NA,NA,0,0,0,NA
100011033592,542,1998,1999,NA,NA,NA,NA,NA,1
100009617165,542,1984,1985,NA,NA,1,NA,NA,NA
100016864364,542,1985,2000,NA,NA,0,0,0,0
100006487423,542,1978,1997,NA,0,0,0,0,NA
100000340967,542,1989,1991,NA,NA,NA,0,NA,NA
100006049827,542,1995,1997,NA,NA,NA,NA,0,NA
100008582861,542,1978,1981,NA,1,NA,NA,NA,NA
100002237557,542,1992,1995,NA,NA,NA,0,0,NA
100019317872,542,1990,2000,NA,NA,NA,0,0,0
100005913077,542,1992,1999,NA,NA,NA,0,0,0
100002515015,542,1996,2000,NA,NA,NA,NA,0,0
100010309467,542,1992,2000,NA,NA,NA,0,0,0
100010374030,542,1995,1998,NA,NA,NA,NA,0,0
100000847790,542,1977,1978,0,0,NA,NA,NA,NA
100009105921,542,1998,1999,NA,NA,NA,NA,NA,0
100005624449,542,1977,1989,0,0,0,0,NA,NA
